exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-2.7B_surp
simple,had worked with,281,281_F_his,f,Mismatch,poss,Carrie had worked with,his,6.3161301612854
simple,might criticize,282,282_M_him,m,Match,obj,Marcus might criticize,him,3.6690385341644287
simple,might criticize,282,282_M_his,m,Match,poss,Marcus might criticize,his,4.999007225036621
simple,might criticize,282,282_F_him,f,Mismatch,obj,Claire might criticize,him,3.8476288318634033
simple,might criticize,282,282_F_his,f,Mismatch,poss,Claire might criticize,his,5.611323833465576
simple,won't lead,283,283_M_him,m,Match,obj,Curtis won't lead,him,5.7238850593566895
simple,won't lead,283,283_M_his,m,Match,poss,Curtis won't lead,his,6.170847415924072
simple,won't lead,283,283_F_him,f,Mismatch,obj,Jessica won't lead,him,5.138453483581543
simple,won't lead,283,283_F_his,f,Mismatch,poss,Jessica won't lead,his,9.135458946228027
simple,bores,284,284_M_him,m,Match,obj,Bruce bores,him,9.76289176940918
simple,bores,284,284_M_his,m,Match,poss,Bruce bores,his,7.058235168457031
simple,bores,284,284_F_him,f,Mismatch,obj,The actress bores,him,5.44149923324585
simple,bores,284,284_F_his,f,Mismatch,poss,The actress bores,his,8.974387168884277
simple,hadn't annoyed,285,285_M_him,m,Match,obj,Jerry hadn't annoyed,him,1.6976213455200195
simple,hadn't annoyed,285,285_M_his,m,Match,poss,Jerry hadn't annoyed,his,6.3095550537109375
simple,hadn't annoyed,285,285_F_him,f,Mismatch,obj,Heidi hadn't annoyed,him,1.3919004201889038
simple,hadn't annoyed,285,285_F_his,f,Mismatch,poss,Heidi hadn't annoyed,his,6.961483478546143
simple,was biting,286,286_M_him,m,Match,obj,Joel was biting,him,6.180743217468262
simple,was biting,286,286_M_his,m,Match,poss,Joel was biting,his,2.1783902645111084
simple,was biting,286,286_F_him,f,Mismatch,obj,Sandra was biting,him,5.686201572418213
simple,was biting,286,286_F_his,f,Mismatch,poss,Sandra was biting,his,4.419623374938965
simple,was appreciating,287,287_M_him,m,Match,obj,Robert was appreciating,him,6.973346710205078
simple,was appreciating,287,287_M_his,m,Match,poss,Robert was appreciating,his,4.875256061553955
simple,was appreciating,287,287_F_him,f,Mismatch,obj,Heather was appreciating,him,6.101959705352783
simple,was appreciating,287,287_F_his,f,Mismatch,poss,Heather was appreciating,his,4.85746431350708
simple,won't discuss,288,288_M_him,m,Match,obj,Brian won't discuss,him,8.478007316589355
simple,won't discuss,288,288_M_his,m,Match,poss,Brian won't discuss,his,3.1190316677093506
simple,won't discuss,288,288_F_him,f,Mismatch,obj,Colleen won't discuss,him,7.659236907958984
simple,won't discuss,288,288_F_his,f,Mismatch,poss,Colleen won't discuss,his,5.046884536743164
simple,is aiding,289,289_M_him,m,Match,obj,Adam is aiding,him,6.126343250274658
simple,is aiding,289,289_M_his,m,Match,poss,Adam is aiding,his,5.250948905944824
simple,is aiding,289,289_F_him,f,Mismatch,obj,Anna is aiding,him,4.248457908630371
simple,is aiding,289,289_F_his,f,Mismatch,poss,Anna is aiding,his,6.317645072937012
simple,hates,290,290_M_him,m,Match,obj,Paul hates,him,6.375517845153809
simple,hates,290,290_M_his,m,Match,poss,Paul hates,his,5.57634973526001
simple,hates,290,290_F_him,f,Mismatch,obj,Nicole hates,him,5.479628562927246
simple,hates,290,290_F_his,f,Mismatch,poss,Nicole hates,his,6.650955677032471
simple,shakes,291,291_M_him,m,Match,obj,Charles shakes,him,8.873822212219238
simple,shakes,291,291_M_his,m,Match,poss,Charles shakes,his,0.5314221978187561
simple,shakes,291,291_F_him,f,Mismatch,obj,Julia shakes,him,9.380831718444824
simple,shakes,291,291_F_his,f,Mismatch,poss,Julia shakes,his,4.488114356994629
simple,complained about,292,292_M_him,m,Match,obj,Steven complained about,him,7.293739318847656
simple,complained about,292,292_M_his,m,Match,poss,Steven complained about,his,3.553070068359375
simple,complained about,292,292_F_him,f,Mismatch,obj,Tracy complained about,him,7.117625713348389
simple,complained about,292,292_F_his,f,Mismatch,poss,Tracy complained about,his,4.029686450958252
simple,knows,293,293_M_him,m,Match,obj,George knows,him,8.38535213470459
simple,knows,293,293_M_his,m,Match,poss,George knows,his,6.189443588256836
simple,knows,293,293_F_him,f,Mismatch,obj,That wife knows,him,6.540907382965088
simple,knows,293,293_F_his,f,Mismatch,poss,That wife knows,his,7.275156497955322
simple,is examining,294,294_M_him,m,Match,obj,Joseph is examining,him,6.02950382232666
simple,is examining,294,294_M_his,m,Match,poss,Joseph is examining,his,4.370558738708496
simple,is examining,294,294_F_him,f,Mismatch,obj,Carmen is examining,him,7.254721164703369
simple,is examining,294,294_F_his,f,Mismatch,poss,Carmen is examining,his,5.566189765930176
simple,will sound like,295,295_M_him,m,Match,obj,Brian will sound like,him,6.189962863922119
simple,will sound like,295,295_M_his,m,Match,poss,Brian will sound like,his,5.978633403778076
simple,will sound like,295,295_F_him,f,Mismatch,obj,Valerie will sound like,him,10.23199462890625
simple,will sound like,295,295_F_his,f,Mismatch,poss,Valerie will sound like,his,8.627331733703613
simple,astounded,296,296_M_him,m,Match,obj,Chad astounded,him,4.0903239250183105
simple,astounded,296,296_M_his,m,Match,poss,Chad astounded,his,5.387671947479248
simple,astounded,296,296_F_him,f,Mismatch,obj,The grandmother astounded,him,3.761140823364258
simple,astounded,296,296_F_his,f,Mismatch,poss,The grandmother astounded,his,7.496021270751953
simple,hadn't sounded like,297,297_M_him,m,Match,obj,This boy hadn't sounded like,him,6.004655838012695
simple,hadn't sounded like,297,297_M_his,m,Match,poss,This boy hadn't sounded like,his,4.681161880493164
simple,hadn't sounded like,297,297_F_him,f,Mismatch,obj,Anne hadn't sounded like,him,6.8523640632629395
simple,hadn't sounded like,297,297_F_his,f,Mismatch,poss,Anne hadn't sounded like,his,5.1074538230896
simple,was criticizing,298,298_M_him,m,Match,obj,The ex-boyfriend was criticizing,him,4.475792407989502
simple,was criticizing,298,298_M_his,m,Match,poss,The ex-boyfriend was criticizing,his,4.909280300140381
simple,was criticizing,298,298_F_him,f,Mismatch,obj,Tracy was criticizing,him,4.655648708343506
simple,was criticizing,298,298_F_his,f,Mismatch,poss,Tracy was criticizing,his,5.446183681488037
simple,harmed,299,299_M_him,m,Match,obj,Curtis harmed,him,4.764561653137207
simple,harmed,299,299_M_his,m,Match,poss,Curtis harmed,his,4.958949565887451
simple,harmed,299,299_F_him,f,Mismatch,obj,Veronica harmed,him,4.227952003479004
simple,harmed,299,299_F_his,f,Mismatch,poss,Veronica harmed,his,6.0244269371032715
simple,hasn't approached,300,300_M_him,m,Match,obj,Stephen hasn't approached,him,4.3043084144592285
simple,hasn't approached,300,300_M_his,m,Match,poss,Stephen hasn't approached,his,5.508101940155029
simple,hasn't approached,300,300_F_him,f,Mismatch,obj,This dancer hasn't approached,him,5.132717609405518
simple,hasn't approached,300,300_F_his,f,Mismatch,poss,This dancer hasn't approached,his,6.061830997467041
simple,won't boast about,301,301_M_him,m,Match,obj,Andrew won't boast about,him,7.6203813552856445
simple,won't boast about,301,301_M_his,m,Match,poss,Andrew won't boast about,his,2.8670711517333984
simple,won't boast about,301,301_F_him,f,Mismatch,obj,Paula won't boast about,him,6.761828899383545
simple,won't boast about,301,301_F_his,f,Mismatch,poss,Paula won't boast about,his,4.44642972946167
simple,wasn't embarrassing,302,302_M_him,m,Match,obj,Alexander wasn't embarrassing,him,4.642445087432861
simple,wasn't embarrassing,302,302_M_his,m,Match,poss,Alexander wasn't embarrassing,his,6.17680025100708
simple,wasn't embarrassing,302,302_F_him,f,Mismatch,obj,Sarah wasn't embarrassing,him,4.236206531524658
simple,wasn't embarrassing,302,302_F_his,f,Mismatch,poss,Sarah wasn't embarrassing,his,10.157197952270508
simple,bites,303,303_M_him,m,Match,obj,Frank bites,him,9.578293800354004
simple,bites,303,303_M_his,m,Match,poss,Frank bites,his,4.897912979125977
simple,bites,303,303_F_him,f,Mismatch,obj,Cheryl bites,him,6.631318092346191
simple,bites,303,303_F_his,f,Mismatch,poss,Cheryl bites,his,5.793067455291748
simple,can help,304,304_M_him,m,Match,obj,Brett can help,him,7.950442790985107
simple,can help,304,304_M_his,m,Match,poss,Brett can help,his,8.716516494750977
simple,can help,304,304_F_him,f,Mismatch,obj,Deanna can help,him,6.204261779785156
simple,can help,304,304_F_his,f,Mismatch,poss,Deanna can help,his,12.028166770935059
simple,should talk about,305,305_M_him,m,Match,obj,Gregory should talk about,him,6.160514831542969
simple,should talk about,305,305_M_his,m,Match,poss,Gregory should talk about,his,4.525763511657715
simple,should talk about,305,305_F_him,f,Mismatch,obj,Cheryl should talk about,him,6.272902011871338
simple,should talk about,305,305_F_his,f,Mismatch,poss,Cheryl should talk about,his,5.062736511230469
simple,wouldn't reveal,306,306_M_him,m,Match,obj,Benjamin wouldn't reveal,him,9.43632984161377
simple,wouldn't reveal,306,306_M_his,m,Match,poss,Benjamin wouldn't reveal,his,2.7544403076171875
simple,wouldn't reveal,306,306_F_him,f,Mismatch,obj,Amelia wouldn't reveal,him,9.722275733947754
simple,wouldn't reveal,306,306_F_his,f,Mismatch,poss,Amelia wouldn't reveal,his,5.146198272705078
simple,can't shoot,307,307_M_him,m,Match,obj,Thomas can't shoot,him,4.748547077178955
simple,can't shoot,307,307_M_his,m,Match,poss,Thomas can't shoot,his,5.59287691116333
simple,can't shoot,307,307_F_him,f,Mismatch,obj,Diane can't shoot,him,5.905255317687988
simple,can't shoot,307,307_F_his,f,Mismatch,poss,Diane can't shoot,his,8.64141845703125
simple,has questioned,308,308_M_him,m,Match,obj,Timothy has questioned,him,7.748339653015137
simple,has questioned,308,308_M_his,m,Match,poss,Timothy has questioned,his,5.0952467918396
simple,has questioned,308,308_F_him,f,Mismatch,obj,Irene has questioned,him,8.588176727294922
simple,has questioned,308,308_F_his,f,Mismatch,poss,Irene has questioned,his,5.447917938232422
simple,didn't hide,309,309_M_him,m,Match,obj,The ex-boyfriend didn't hide,him,8.794587135314941
simple,didn't hide,309,309_M_his,m,Match,poss,The ex-boyfriend didn't hide,his,1.9557479619979858
simple,didn't hide,309,309_F_him,f,Mismatch,obj,Eva didn't hide,him,9.977066040039062
simple,didn't hide,309,309_F_his,f,Mismatch,poss,Eva didn't hide,his,2.3847179412841797
simple,wasn't scanning,310,310_M_him,m,Match,obj,Martin wasn't scanning,him,7.292413711547852
simple,wasn't scanning,310,310_M_his,m,Match,poss,Martin wasn't scanning,his,4.734828472137451
simple,wasn't scanning,310,310_F_him,f,Mismatch,obj,That wife wasn't scanning,him,5.680176258087158
simple,wasn't scanning,310,310_F_his,f,Mismatch,poss,That wife wasn't scanning,his,5.506138801574707
simple,isn't understanding,311,311_M_him,m,Match,obj,Patrick isn't understanding,him,7.712903022766113
simple,isn't understanding,311,311_M_his,m,Match,poss,Patrick isn't understanding,his,6.818763256072998
simple,isn't understanding,311,311_F_him,f,Mismatch,obj,Maria isn't understanding,him,7.760241508483887
simple,isn't understanding,311,311_F_his,f,Mismatch,poss,Maria isn't understanding,his,8.15209674835205
simple,has lost,312,312_M_him,m,Match,obj,James has lost,him,9.824776649475098
simple,has lost,312,312_M_his,m,Match,poss,James has lost,his,1.9993304014205933
simple,has lost,312,312_F_him,f,Mismatch,obj,Ann has lost,him,9.493029594421387
simple,has lost,312,312_F_his,f,Mismatch,poss,Ann has lost,his,2.70971417427063
simple,upset,313,313_M_him,m,Match,obj,Joseph upset,him,9.472322463989258
simple,upset,313,313_M_his,m,Match,poss,Joseph upset,his,9.54001522064209
simple,upset,313,313_F_him,f,Mismatch,obj,Cheryl upset,him,6.998950958251953
simple,upset,313,313_F_his,f,Mismatch,poss,Cheryl upset,his,8.726092338562012
simple,had confused,314,314_M_him,m,Match,obj,Roger had confused,him,3.8124818801879883
simple,had confused,314,314_M_his,m,Match,poss,Roger had confused,his,4.219404220581055
simple,had confused,314,314_F_him,f,Mismatch,obj,Jodi had confused,him,3.2914865016937256
simple,had confused,314,314_F_his,f,Mismatch,poss,Jodi had confused,his,5.509097576141357
simple,draws,315,315_M_him,m,Match,obj,William draws,him,8.640661239624023
simple,draws,315,315_M_his,m,Match,poss,William draws,his,4.4984588623046875
simple,draws,315,315_F_him,f,Mismatch,obj,Lori draws,him,7.87459135055542
simple,draws,315,315_F_his,f,Mismatch,poss,Lori draws,his,3.9896912574768066
simple,might heal,316,316_M_him,m,Match,obj,Lawrence might heal,him,4.311160564422607
simple,might heal,316,316_M_his,m,Match,poss,Lawrence might heal,his,4.17333984375
simple,might heal,316,316_F_him,f,Mismatch,obj,The girlfriend might heal,him,3.6386892795562744
simple,might heal,316,316_F_his,f,Mismatch,poss,The girlfriend might heal,his,5.069314002990723
simple,was curing,317,317_M_him,m,Match,obj,Joseph was curing,him,5.13087272644043
simple,was curing,317,317_M_his,m,Match,poss,Joseph was curing,his,3.428926706314087
simple,was curing,317,317_F_him,f,Mismatch,obj,Susan was curing,him,4.385931491851807
simple,was curing,317,317_F_his,f,Mismatch,poss,Susan was curing,his,5.854434967041016
simple,might leave,318,318_M_him,m,Match,obj,Donald might leave,him,5.3584370613098145
simple,might leave,318,318_M_his,m,Match,poss,Donald might leave,his,3.5585782527923584
simple,might leave,318,318_F_him,f,Mismatch,obj,Jennifer might leave,him,4.316540241241455
simple,might leave,318,318_F_his,f,Mismatch,poss,Jennifer might leave,his,7.000438213348389
simple,references,319,319_M_him,m,Match,obj,Noah references,him,8.315443992614746
simple,references,319,319_M_his,m,Match,poss,Noah references,his,5.769097328186035
simple,references,319,319_F_him,f,Mismatch,obj,Cynthia references,him,8.09052848815918
simple,references,319,319_F_his,f,Mismatch,poss,Cynthia references,his,6.905628681182861
simple,couldn't harm,320,320_M_him,m,Match,obj,Larry couldn't harm,him,3.2390148639678955
simple,couldn't harm,320,320_M_his,m,Match,poss,Larry couldn't harm,his,6.476778030395508
simple,couldn't harm,320,320_F_him,f,Mismatch,obj,Renee couldn't harm,him,2.683109998703003
simple,couldn't harm,320,320_F_his,f,Mismatch,poss,Renee couldn't harm,his,7.351282119750977
simple,wasn't revealing,321,321_M_him,m,Match,obj,Derek wasn't revealing,him,10.047576904296875
simple,wasn't revealing,321,321_M_his,m,Match,poss,Derek wasn't revealing,his,4.082302093505859
simple,wasn't revealing,321,321_F_him,f,Mismatch,obj,Stacey wasn't revealing,him,10.23719310760498
simple,wasn't revealing,321,321_F_his,f,Mismatch,poss,Stacey wasn't revealing,his,4.160275936126709
simple,did aid,322,322_M_him,m,Match,obj,Guy did aid,him,4.684229373931885
simple,did aid,322,322_M_his,m,Match,poss,Guy did aid,his,5.402554035186768
simple,did aid,322,322_F_him,f,Mismatch,obj,Emily did aid,him,5.007984161376953
simple,did aid,322,322_F_his,f,Mismatch,poss,Emily did aid,his,7.207764625549316
simple,shocks,323,323_M_him,m,Match,obj,Brian shocks,him,8.224727630615234
simple,shocks,323,323_M_his,m,Match,poss,Brian shocks,his,7.07682991027832
simple,shocks,323,323_F_him,f,Mismatch,obj,Rebecca shocks,him,6.383224010467529
simple,shocks,323,323_F_his,f,Mismatch,poss,Rebecca shocks,his,10.171136856079102
simple,investigates,324,324_M_him,m,Match,obj,That boyfriend investigates,him,7.1357622146606445
simple,investigates,324,324_M_his,m,Match,poss,That boyfriend investigates,his,5.346363544464111
simple,investigates,324,324_F_him,f,Mismatch,obj,Monica investigates,him,9.77822494506836
simple,investigates,324,324_F_his,f,Mismatch,poss,Monica investigates,his,7.145637035369873
simple,does listen to,325,325_M_him,m,Match,obj,Charles does listen to,him,5.257129192352295
simple,does listen to,325,325_M_his,m,Match,poss,Charles does listen to,his,4.380081653594971
simple,does listen to,325,325_F_him,f,Mismatch,obj,That ex-wife does listen to,him,3.6567769050598145
simple,does listen to,325,325_F_his,f,Mismatch,poss,That ex-wife does listen to,his,5.342929840087891
simple,heard,326,326_M_him,m,Match,obj,Bill heard,him,5.2230706214904785
simple,heard,326,326_M_his,m,Match,poss,Bill heard,his,5.5078511238098145
simple,heard,326,326_F_him,f,Mismatch,obj,Mary heard,him,4.285926818847656
simple,heard,326,326_F_his,f,Mismatch,poss,Mary heard,his,5.942388534545898
simple,confuses,327,327_M_him,m,Match,obj,Charles confuses,him,6.053720474243164
simple,confuses,327,327_M_his,m,Match,poss,Charles confuses,his,4.898555755615234
simple,confuses,327,327_F_him,f,Mismatch,obj,Bethany confuses,him,5.707512378692627
simple,confuses,327,327_F_his,f,Mismatch,poss,Bethany confuses,his,7.006144046783447
simple,hadn't cured,328,328_M_him,m,Match,obj,This husband hadn't cured,him,3.6587541103363037
simple,hadn't cured,328,328_M_his,m,Match,poss,This husband hadn't cured,his,3.7177233695983887
simple,hadn't cured,328,328_F_him,f,Mismatch,obj,Leslie hadn't cured,him,2.2360196113586426
simple,hadn't cured,328,328_F_his,f,Mismatch,poss,Leslie hadn't cured,his,3.809844970703125
simple,hid,329,329_M_him,m,Match,obj,Todd hid,him,9.712187767028809
simple,hid,329,329_M_his,m,Match,poss,Todd hid,his,4.113630294799805
simple,hid,329,329_F_him,f,Mismatch,obj,Claire hid,him,9.357730865478516
simple,hid,329,329_F_his,f,Mismatch,poss,Claire hid,his,6.625696659088135
simple,shot,330,330_M_him,m,Match,obj,This man shot,him,3.181800365447998
simple,shot,330,330_M_his,m,Match,poss,This man shot,his,5.1282854080200195
simple,shot,330,330_F_him,f,Mismatch,obj,The lady shot,him,3.053849697113037
simple,shot,330,330_F_his,f,Mismatch,poss,The lady shot,his,8.62950325012207
simple,liked,331,331_M_him,m,Match,obj,Thomas liked,him,5.235195636749268
simple,liked,331,331_M_his,m,Match,poss,Thomas liked,his,5.330916404724121
simple,liked,331,331_F_him,f,Mismatch,obj,Sabrina liked,him,5.235196113586426
simple,liked,331,331_F_his,f,Mismatch,poss,Sabrina liked,his,7.225170135498047
simple,had insulted,332,332_M_him,m,Match,obj,Liam had insulted,him,3.010876417160034
simple,had insulted,332,332_M_his,m,Match,poss,Liam had insulted,his,3.96968674659729
simple,had insulted,332,332_F_him,f,Mismatch,obj,Meredith had insulted,him,3.0251834392547607
simple,had insulted,332,332_F_his,f,Mismatch,poss,Meredith had insulted,his,4.851329803466797
simple,might lose,333,333_M_him,m,Match,obj,Joseph might lose,him,7.744814872741699
simple,might lose,333,333_M_his,m,Match,poss,Joseph might lose,his,1.6797738075256348
simple,might lose,333,333_F_him,f,Mismatch,obj,Sheila might lose,him,7.014049053192139
simple,might lose,333,333_F_his,f,Mismatch,poss,Sheila might lose,his,6.392219543457031
simple,remembered,334,334_M_him,m,Match,obj,That man remembered,him,4.642737865447998
simple,remembered,334,334_M_his,m,Match,poss,That man remembered,his,4.601685523986816
simple,remembered,334,334_F_him,f,Mismatch,obj,Deanna remembered,him,5.669626712799072
simple,remembered,334,334_F_his,f,Mismatch,poss,Deanna remembered,his,7.720343112945557
simple,did annoy,335,335_M_him,m,Match,obj,Ronald did annoy,him,2.720930814743042
simple,did annoy,335,335_M_his,m,Match,poss,Ronald did annoy,his,6.760932922363281
simple,did annoy,335,335_F_him,f,Mismatch,obj,The girl did annoy,him,2.1806046962738037
simple,did annoy,335,335_F_his,f,Mismatch,poss,The girl did annoy,his,8.895143508911133
simple,isn't revealing,336,336_M_him,m,Match,obj,That nephew isn't revealing,him,8.982186317443848
simple,isn't revealing,336,336_M_his,m,Match,poss,That nephew isn't revealing,his,3.596096992492676
simple,isn't revealing,336,336_F_him,f,Mismatch,obj,That lady isn't revealing,him,10.73935604095459
simple,isn't revealing,336,336_F_his,f,Mismatch,poss,That lady isn't revealing,his,8.770843505859375
simple,met,337,337_M_him,m,Match,obj,Patrick met,him,4.751258373260498
simple,met,337,337_M_his,m,Match,poss,Patrick met,his,4.440967559814453
simple,met,337,337_F_him,f,Mismatch,obj,Teresa met,him,8.624327659606934
simple,met,337,337_F_his,f,Mismatch,poss,Teresa met,his,9.036518096923828
simple,might alarm,338,338_M_him,m,Match,obj,Carl might alarm,him,3.591827630996704
simple,might alarm,338,338_M_his,m,Match,poss,Carl might alarm,his,4.228921890258789
simple,might alarm,338,338_F_him,f,Mismatch,obj,Helen might alarm,him,3.6315109729766846
simple,might alarm,338,338_F_his,f,Mismatch,poss,Helen might alarm,his,5.945362567901611
simple,didn't catch,339,339_M_him,m,Match,obj,William didn't catch,him,4.471906661987305
simple,didn't catch,339,339_M_his,m,Match,poss,William didn't catch,his,4.535109996795654
simple,didn't catch,339,339_F_him,f,Mismatch,obj,Emily didn't catch,him,4.681248188018799
simple,didn't catch,339,339_F_his,f,Mismatch,poss,Emily didn't catch,his,3.6548142433166504
simple,revealed,340,340_M_him,m,Match,obj,Travis revealed,him,10.569912910461426
simple,revealed,340,340_M_his,m,Match,poss,Travis revealed,his,4.993276119232178
simple,revealed,340,340_F_him,f,Mismatch,obj,Dawn revealed,him,8.077719688415527
simple,revealed,340,340_F_his,f,Mismatch,poss,Dawn revealed,his,5.842387676239014
simple,wasn't discussing,341,341_M_him,m,Match,obj,This grandfather wasn't discussing,him,8.285400390625
simple,wasn't discussing,341,341_M_his,m,Match,poss,This grandfather wasn't discussing,his,3.542903184890747
simple,wasn't discussing,341,341_F_him,f,Mismatch,obj,Sabrina wasn't discussing,him,6.84398078918457
simple,wasn't discussing,341,341_F_his,f,Mismatch,poss,Sabrina wasn't discussing,his,5.865202903747559
simple,bothered,342,342_M_him,m,Match,obj,Derek bothered,him,4.772378921508789
simple,bothered,342,342_M_his,m,Match,poss,Derek bothered,his,8.727776527404785
simple,bothered,342,342_F_him,f,Mismatch,obj,Kristen bothered,him,4.151529788970947
simple,bothered,342,342_F_his,f,Mismatch,poss,Kristen bothered,his,8.59091567993164
simple,wasn't discussing,343,343_M_him,m,Match,obj,Rodney wasn't discussing,him,7.395630836486816
simple,wasn't discussing,343,343_M_his,m,Match,poss,Rodney wasn't discussing,his,3.8513033390045166
simple,wasn't discussing,343,343_F_him,f,Mismatch,obj,Eva wasn't discussing,him,7.07519006729126
simple,wasn't discussing,343,343_F_his,f,Mismatch,poss,Eva wasn't discussing,his,4.997048854827881
simple,had held,344,344_M_him,m,Match,obj,Mark had held,him,6.183512210845947
simple,had held,344,344_M_his,m,Match,poss,Mark had held,his,3.9589757919311523
simple,had held,344,344_F_him,f,Mismatch,obj,Christine had held,him,5.099842548370361
simple,had held,344,344_F_his,f,Mismatch,poss,Christine had held,his,5.7391743659973145
simple,bothers,345,345_M_him,m,Match,obj,This ex-husband bothers,him,6.871554851531982
simple,bothers,345,345_M_his,m,Match,poss,This ex-husband bothers,his,8.830986022949219
simple,bothers,345,345_F_him,f,Mismatch,obj,Vanessa bothers,him,4.387542247772217
simple,bothers,345,345_F_his,f,Mismatch,poss,Vanessa bothers,his,9.903512001037598
simple,confused,346,346_M_him,m,Match,obj,This guy confused,him,6.319494247436523
simple,confused,346,346_M_his,m,Match,poss,This guy confused,his,6.275577545166016
simple,confused,346,346_F_him,f,Mismatch,obj,Connie confused,him,6.360745429992676
simple,confused,346,346_F_his,f,Mismatch,poss,Connie confused,his,9.170249938964844
simple,doesn't alarm,347,347_M_him,m,Match,obj,Derek doesn't alarm,him,4.585628509521484
simple,doesn't alarm,347,347_M_his,m,Match,poss,Derek doesn't alarm,his,6.936680793762207
simple,doesn't alarm,347,347_F_him,f,Mismatch,obj,Emily doesn't alarm,him,3.849938154220581
simple,doesn't alarm,347,347_F_his,f,Mismatch,poss,Emily doesn't alarm,his,9.67121696472168
simple,hears,348,348_M_him,m,Match,obj,Dennis hears,him,8.604741096496582
simple,hears,348,348_M_his,m,Match,poss,Dennis hears,his,6.247008323669434
simple,hears,348,348_F_him,f,Mismatch,obj,Elaine hears,him,5.831813812255859
simple,hears,348,348_F_his,f,Mismatch,poss,Elaine hears,his,6.2213664054870605
simple,approaches,349,349_M_him,m,Match,obj,Rodney approaches,him,5.924333095550537
simple,approaches,349,349_M_his,m,Match,poss,Rodney approaches,his,4.971318244934082
simple,approaches,349,349_F_him,f,Mismatch,obj,Margaret approaches,him,5.821439266204834
simple,approaches,349,349_F_his,f,Mismatch,poss,Margaret approaches,his,8.313834190368652
simple,had forgotten,350,350_M_him,m,Match,obj,Peter had forgotten,him,6.66031551361084
simple,had forgotten,350,350_M_his,m,Match,poss,Peter had forgotten,his,3.9669077396392822
simple,had forgotten,350,350_F_him,f,Mismatch,obj,Sally had forgotten,him,6.573506832122803
simple,had forgotten,350,350_F_his,f,Mismatch,poss,Sally had forgotten,his,6.482343673706055
simple,wasn't appreciating,351,351_M_him,m,Match,obj,James wasn't appreciating,him,6.392148494720459
simple,wasn't appreciating,351,351_M_his,m,Match,poss,James wasn't appreciating,his,4.187807083129883
simple,wasn't appreciating,351,351_F_him,f,Mismatch,obj,Cindy wasn't appreciating,him,6.439879417419434
simple,wasn't appreciating,351,351_F_his,f,Mismatch,poss,Cindy wasn't appreciating,his,4.452760696411133
simple,hadn't worked with,352,352_M_him,m,Match,obj,Andrew hadn't worked with,him,2.868088960647583
simple,hadn't worked with,352,352_M_his,m,Match,poss,Andrew hadn't worked with,his,5.73963737487793
simple,hadn't worked with,352,352_F_him,f,Mismatch,obj,Sabrina hadn't worked with,him,3.548006534576416
simple,hadn't worked with,352,352_F_his,f,Mismatch,poss,Sabrina hadn't worked with,his,7.3743815422058105
simple,finds,353,353_M_him,m,Match,obj,Craig finds,him,6.386035442352295
simple,finds,353,353_M_his,m,Match,poss,Craig finds,his,4.732852458953857
simple,finds,353,353_F_him,f,Mismatch,obj,That actress finds,him,5.8007378578186035
simple,finds,353,353_F_his,f,Mismatch,poss,That actress finds,his,8.388070106506348
simple,hasn't annoyed,354,354_M_him,m,Match,obj,Stephen hasn't annoyed,him,4.318393707275391
simple,hasn't annoyed,354,354_M_his,m,Match,poss,Stephen hasn't annoyed,his,6.335094928741455
simple,hasn't annoyed,354,354_F_him,f,Mismatch,obj,Tanya hasn't annoyed,him,3.7747232913970947
simple,hasn't annoyed,354,354_F_his,f,Mismatch,poss,Tanya hasn't annoyed,his,6.972994327545166
simple,forgot,355,355_M_him,m,Match,obj,Craig forgot,him,8.148356437683105
simple,forgot,355,355_M_his,m,Match,poss,Craig forgot,his,3.705841541290283
simple,forgot,355,355_F_him,f,Mismatch,obj,Carol forgot,him,7.312030792236328
simple,forgot,355,355_F_his,f,Mismatch,poss,Carol forgot,his,4.161320209503174
simple,has fled from,356,356_M_him,m,Match,obj,Patrick has fled from,him,8.024231910705566
simple,has fled from,356,356_M_his,m,Match,poss,Patrick has fled from,his,3.163106918334961
simple,has fled from,356,356_F_him,f,Mismatch,obj,Tracy has fled from,him,6.348548889160156
simple,has fled from,356,356_F_his,f,Mismatch,poss,Tracy has fled from,his,3.7015247344970703
simple,didn't bite,357,357_M_him,m,Match,obj,Aaron didn't bite,him,4.624934196472168
simple,didn't bite,357,357_M_his,m,Match,poss,Aaron didn't bite,his,6.27630090713501
simple,didn't bite,357,357_F_him,f,Mismatch,obj,Elizabeth didn't bite,him,4.538035869598389
simple,didn't bite,357,357_F_his,f,Mismatch,poss,Elizabeth didn't bite,his,6.692810535430908
simple,hugged,358,358_M_him,m,Match,obj,Peter hugged,him,3.194690465927124
simple,hugged,358,358_M_his,m,Match,poss,Peter hugged,his,2.814826488494873
simple,hugged,358,358_F_him,f,Mismatch,obj,Sally hugged,him,2.9688103199005127
simple,hugged,358,358_F_his,f,Mismatch,poss,Sally hugged,his,4.693162441253662
simple,praised,359,359_M_him,m,Match,obj,Stephen praised,him,4.539104461669922
simple,praised,359,359_M_his,m,Match,poss,Stephen praised,his,4.350834846496582
simple,praised,359,359_F_him,f,Mismatch,obj,The granddaughter praised,him,2.992794990539551
simple,praised,359,359_F_his,f,Mismatch,poss,The granddaughter praised,his,4.960010051727295
simple,hadn't hired,360,360_M_him,m,Match,obj,Carl hadn't hired,him,4.025034427642822
