exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-1.3B_surp
About,aided,161,161_F_his,f,Mismatch,poss,The newspaper article about Alice aided,his,6.483199596405029
About,is overwhelming,162,162_M_him,m,Match,obj,The story about that husband is overwhelming,him,10.736710548400879
About,is overwhelming,162,162_F_him,f,Mismatch,obj,The story about Grace is overwhelming,him,11.397966384887695
About,is overwhelming,162,162_M_his,m,Match,poss,The story about that husband is overwhelming,his,11.324043273925781
About,is overwhelming,162,162_F_his,f,Mismatch,poss,The story about Grace is overwhelming,his,13.780838012695312
About,was overwhelming,163,163_M_him,m,Match,obj,The essay about Edward was overwhelming,him,11.119354248046875
About,was overwhelming,163,163_F_him,f,Mismatch,obj,The essay about Cynthia was overwhelming,him,12.026460647583008
About,was overwhelming,163,163_M_his,m,Match,poss,The essay about Edward was overwhelming,his,11.085020065307617
About,was overwhelming,163,163_F_his,f,Mismatch,poss,The essay about Cynthia was overwhelming,his,13.034191131591797
About,impressed,164,164_M_him,m,Match,obj,The report about William impressed,him,3.010927438735962
About,impressed,164,164_F_him,f,Mismatch,obj,The report about Kathleen impressed,him,2.674562931060791
About,impressed,164,164_M_his,m,Match,poss,The report about William impressed,his,5.111084461212158
About,impressed,164,164_F_his,f,Mismatch,poss,The report about Kathleen impressed,his,7.25642204284668
About,can't distract,165,165_M_him,m,Match,obj,The documentary about Noah can't distract,him,6.12361478805542
About,can't distract,165,165_F_him,f,Mismatch,obj,The documentary about Natalie can't distract,him,5.278395652770996
About,can't distract,165,165_M_his,m,Match,poss,The documentary about Noah can't distract,his,9.20650577545166
About,can't distract,165,165_F_his,f,Mismatch,poss,The documentary about Natalie can't distract,his,9.671475410461426
About,isn't harming,166,166_M_him,m,Match,obj,The commentary about Marcus isn't harming,him,4.699051856994629
About,isn't harming,166,166_F_him,f,Mismatch,obj,The commentary about Melissa isn't harming,him,5.403184413909912
About,isn't harming,166,166_M_his,m,Match,poss,The commentary about Marcus isn't harming,his,4.218231678009033
About,isn't harming,166,166_F_his,f,Mismatch,poss,The commentary about Melissa isn't harming,his,5.4870100021362305
About,hadn't hindered,167,167_M_him,m,Match,obj,The show about Aaron hadn't hindered,him,3.7821192741394043
About,hadn't hindered,167,167_F_him,f,Mismatch,obj,The show about Tamara hadn't hindered,him,3.974510431289673
About,hadn't hindered,167,167_M_his,m,Match,poss,The show about Aaron hadn't hindered,his,2.3269081115722656
About,hadn't hindered,167,167_F_his,f,Mismatch,poss,The show about Tamara hadn't hindered,his,3.0504021644592285
About,is confusing,168,168_M_him,m,Match,obj,The book about Carlos is confusing,him,8.959924697875977
About,is confusing,168,168_F_him,f,Mismatch,obj,The book about Diane is confusing,him,11.313658714294434
About,is confusing,168,168_M_his,m,Match,poss,The book about Carlos is confusing,his,11.45736026763916
About,is confusing,168,168_F_his,f,Mismatch,poss,The book about Diane is confusing,his,14.088296890258789
About,hadn't aggravated,169,169_M_him,m,Match,obj,The pamphlet about James hadn't aggravated,him,2.1609416007995605
About,hadn't aggravated,169,169_F_him,f,Mismatch,obj,The pamphlet about Samantha hadn't aggravated,him,2.183480739593506
About,hadn't aggravated,169,169_M_his,m,Match,poss,The pamphlet about James hadn't aggravated,his,3.3016929626464844
About,hadn't aggravated,169,169_F_his,f,Mismatch,poss,The pamphlet about Samantha hadn't aggravated,his,4.227048873901367
About,isn't confusing,170,170_M_him,m,Match,obj,The brochure about Joseph isn't confusing,him,7.2414774894714355
About,isn't confusing,170,170_F_him,f,Mismatch,obj,The brochure about Florence isn't confusing,him,9.110538482666016
About,isn't confusing,170,170_M_his,m,Match,poss,The brochure about Joseph isn't confusing,his,11.443921089172363
About,isn't confusing,170,170_F_his,f,Mismatch,poss,The brochure about Florence isn't confusing,his,13.161184310913086
About,might underwhelm,171,171_M_him,m,Match,obj,The play about Edward might underwhelm,him,6.226101398468018
About,might underwhelm,171,171_F_him,f,Mismatch,obj,The play about Naomi might underwhelm,him,8.218268394470215
About,might underwhelm,171,171_M_his,m,Match,poss,The play about Edward might underwhelm,his,6.683156967163086
About,might underwhelm,171,171_F_his,f,Mismatch,poss,The play about Naomi might underwhelm,his,9.877619743347168
About,could impress,172,172_M_him,m,Match,obj,The movie about the boy could impress,him,4.522382736206055
About,could impress,172,172_F_him,f,Mismatch,obj,The movie about Rose could impress,him,5.426589012145996
About,could impress,172,172_M_his,m,Match,poss,The movie about the boy could impress,his,4.366208553314209
About,could impress,172,172_F_his,f,Mismatch,poss,The movie about Rose could impress,his,6.561941623687744
About,does stun,173,173_M_him,m,Match,obj,The newspaper article about Andrew does stun,him,5.6872172355651855
About,does stun,173,173_F_him,f,Mismatch,obj,The newspaper article about Ann does stun,him,6.416431903839111
About,does stun,173,173_M_his,m,Match,poss,The newspaper article about Andrew does stun,his,8.905200004577637
About,does stun,173,173_F_his,f,Mismatch,poss,The newspaper article about Ann does stun,his,10.275544166564941
About,hadn't astounded,174,174_M_him,m,Match,obj,The story about Russell hadn't astounded,him,1.6758605241775513
About,hadn't astounded,174,174_F_him,f,Mismatch,obj,The story about that ex-girlfriend hadn't astounded,him,2.181157112121582
About,hadn't astounded,174,174_M_his,m,Match,poss,The story about Russell hadn't astounded,his,8.1065034866333
About,hadn't astounded,174,174_F_his,f,Mismatch,poss,The story about that ex-girlfriend hadn't astounded,his,9.450364112854004
About,astounds,175,175_M_him,m,Match,obj,The essay about Edward astounds,him,4.6314873695373535
About,astounds,175,175_F_him,f,Mismatch,obj,The essay about Julie astounds,him,5.952273845672607
About,astounds,175,175_M_his,m,Match,poss,The essay about Edward astounds,his,6.555637359619141
About,astounds,175,175_F_his,f,Mismatch,poss,The essay about Julie astounds,his,9.183053970336914
About,isn't aggravating,176,176_M_him,m,Match,obj,The report about Dan isn't aggravating,him,5.099026679992676
About,isn't aggravating,176,176_F_him,f,Mismatch,obj,The report about this niece isn't aggravating,him,8.917157173156738
About,isn't aggravating,176,176_M_his,m,Match,poss,The report about Dan isn't aggravating,his,6.766037940979004
About,isn't aggravating,176,176_F_his,f,Mismatch,poss,The report about this niece isn't aggravating,his,11.157175064086914
About,had embarrassed,177,177_M_him,m,Match,obj,The documentary about the boy had embarrassed,him,1.7386587858200073
About,had embarrassed,177,177_F_him,f,Mismatch,obj,The documentary about Laura had embarrassed,him,2.141357660293579
About,had embarrassed,177,177_M_his,m,Match,poss,The documentary about the boy had embarrassed,his,5.070183277130127
About,had embarrassed,177,177_F_his,f,Mismatch,poss,The documentary about Laura had embarrassed,his,6.938482284545898
About,hadn't astounded,178,178_M_him,m,Match,obj,The commentary about Travis hadn't astounded,him,1.9989125728607178
About,hadn't astounded,178,178_F_him,f,Mismatch,obj,The commentary about Maria hadn't astounded,him,1.886479377746582
About,hadn't astounded,178,178_M_his,m,Match,poss,The commentary about Travis hadn't astounded,his,9.688569068908691
About,hadn't astounded,178,178_F_his,f,Mismatch,poss,The commentary about Maria hadn't astounded,his,10.252897262573242
About,hurts,179,179_M_him,m,Match,obj,The show about Alexander hurts,him,4.858184337615967
About,hurts,179,179_F_him,f,Mismatch,obj,The show about Grace hurts,him,4.758030891418457
About,hurts,179,179_M_his,m,Match,poss,The show about Alexander hurts,his,4.415050506591797
About,hurts,179,179_F_his,f,Mismatch,poss,The show about Grace hurts,his,5.339494705200195
About,can upset,180,180_M_him,m,Match,obj,The book about Brett can upset,him,4.0626935958862305
About,can upset,180,180_F_him,f,Mismatch,obj,The book about Diana can upset,him,4.256501197814941
About,can upset,180,180_M_his,m,Match,poss,The book about Brett can upset,his,4.614992141723633
About,can upset,180,180_F_his,f,Mismatch,poss,The book about Diana can upset,his,5.086441516876221
About,does hinder,181,181_M_him,m,Match,obj,The pamphlet about Aaron does hinder,him,5.574516296386719
About,does hinder,181,181_F_him,f,Mismatch,obj,The pamphlet about the grandmother does hinder,him,6.21855354309082
About,does hinder,181,181_M_his,m,Match,poss,The pamphlet about Aaron does hinder,his,4.386928081512451
About,does hinder,181,181_F_his,f,Mismatch,poss,The pamphlet about the grandmother does hinder,his,5.555027008056641
About,embarrasses,182,182_M_him,m,Match,obj,The brochure about Patrick embarrasses,him,3.3193233013153076
About,embarrasses,182,182_F_him,f,Mismatch,obj,The brochure about Cindy embarrasses,him,4.215981483459473
About,embarrasses,182,182_M_his,m,Match,poss,The brochure about Patrick embarrasses,his,7.614306926727295
About,embarrasses,182,182_F_his,f,Mismatch,poss,The brochure about Cindy embarrasses,his,8.501665115356445
About,bores,183,183_M_him,m,Match,obj,The play about Rodney bores,him,4.961038112640381
About,bores,183,183_F_him,f,Mismatch,obj,The play about Elaine bores,him,3.8287172317504883
About,bores,183,183_M_his,m,Match,poss,The play about Rodney bores,his,5.729323863983154
About,bores,183,183_F_his,f,Mismatch,poss,The play about Elaine bores,his,8.281488418579102
About,has disgusted,184,184_M_him,m,Match,obj,The movie about Brad has disgusted,him,3.7746222019195557
About,has disgusted,184,184_F_him,f,Mismatch,obj,The movie about Melissa has disgusted,him,5.280696868896484
About,has disgusted,184,184_M_his,m,Match,poss,The movie about Brad has disgusted,his,6.736729621887207
About,has disgusted,184,184_F_his,f,Mismatch,poss,The movie about Melissa has disgusted,his,8.794744491577148
About,hasn't aggravated,185,185_M_him,m,Match,obj,The newspaper article about Charles hasn't aggravated,him,2.574256181716919
About,hasn't aggravated,185,185_F_him,f,Mismatch,obj,The newspaper article about Carol hasn't aggravated,him,3.3028910160064697
About,hasn't aggravated,185,185_M_his,m,Match,poss,The newspaper article about Charles hasn't aggravated,his,3.833787441253662
About,hasn't aggravated,185,185_F_his,f,Mismatch,poss,The newspaper article about Carol hasn't aggravated,his,5.019076824188232
About,might alarm,186,186_M_him,m,Match,obj,The story about Bradley might alarm,him,5.362260818481445
About,might alarm,186,186_F_him,f,Mismatch,obj,The story about this niece might alarm,him,6.520407199859619
About,might alarm,186,186_M_his,m,Match,poss,The story about Bradley might alarm,his,6.543557167053223
About,might alarm,186,186_F_his,f,Mismatch,poss,The story about this niece might alarm,his,8.050820350646973
About,had shocked,187,187_M_him,m,Match,obj,The essay about Craig had shocked,him,2.3183348178863525
About,had shocked,187,187_F_him,f,Mismatch,obj,The essay about Denise had shocked,him,2.514723062515259
About,had shocked,187,187_M_his,m,Match,poss,The essay about Craig had shocked,his,6.186434745788574
About,had shocked,187,187_F_his,f,Mismatch,poss,The essay about Denise had shocked,his,7.097997665405273
About,hadn't embarrassed,188,188_M_him,m,Match,obj,The report about this boy hadn't embarrassed,him,1.4506609439849854
About,hadn't embarrassed,188,188_F_him,f,Mismatch,obj,The report about Claire hadn't embarrassed,him,2.4862589836120605
About,hadn't embarrassed,188,188_M_his,m,Match,poss,The report about this boy hadn't embarrassed,his,6.293092250823975
About,hadn't embarrassed,188,188_F_his,f,Mismatch,poss,The report about Claire hadn't embarrassed,his,8.023658752441406
About,had bothered,189,189_M_him,m,Match,obj,The documentary about Brett had bothered,him,2.058539628982544
About,had bothered,189,189_F_him,f,Mismatch,obj,The documentary about Claire had bothered,him,2.271263837814331
About,had bothered,189,189_M_his,m,Match,poss,The documentary about Brett had bothered,his,7.605772972106934
About,had bothered,189,189_F_his,f,Mismatch,poss,The documentary about Claire had bothered,his,8.048402786254883
About,isn't underwhelming,190,190_M_him,m,Match,obj,The commentary about Gary isn't underwhelming,him,15.270405769348145
About,isn't underwhelming,190,190_F_him,f,Mismatch,obj,The commentary about the wife isn't underwhelming,him,16.21198081970215
About,isn't underwhelming,190,190_M_his,m,Match,poss,The commentary about Gary isn't underwhelming,his,14.832286834716797
About,isn't underwhelming,190,190_F_his,f,Mismatch,poss,The commentary about the wife isn't underwhelming,his,17.192625045776367
About,has upset,191,191_M_him,m,Match,obj,The show about that husband has upset,him,3.8414347171783447
About,has upset,191,191_F_him,f,Mismatch,obj,The show about Samantha has upset,him,3.6342287063598633
About,has upset,191,191_M_his,m,Match,poss,The show about that husband has upset,his,5.864370346069336
About,has upset,191,191_F_his,f,Mismatch,poss,The show about Samantha has upset,his,5.6964311599731445
About,hadn't helped,192,192_M_him,m,Match,obj,The book about the boy hadn't helped,him,3.886307716369629
About,hadn't helped,192,192_F_him,f,Mismatch,obj,The book about Catherine hadn't helped,him,4.096538543701172
About,hadn't helped,192,192_M_his,m,Match,poss,The book about the boy hadn't helped,his,5.486349105834961
About,hadn't helped,192,192_F_his,f,Mismatch,poss,The book about Catherine hadn't helped,his,5.699894905090332
About,stunned,193,193_M_him,m,Match,obj,The pamphlet about Bill stunned,him,3.5070884227752686
About,stunned,193,193_F_him,f,Mismatch,obj,The pamphlet about Melissa stunned,him,3.747500419616699
About,stunned,193,193_M_his,m,Match,poss,The pamphlet about Bill stunned,his,5.672628402709961
About,stunned,193,193_F_his,f,Mismatch,poss,The pamphlet about Melissa stunned,his,6.877829551696777
About,alarmed,194,194_M_him,m,Match,obj,The brochure about Benjamin alarmed,him,2.975998640060425
About,alarmed,194,194_F_him,f,Mismatch,obj,The brochure about the ex-wife alarmed,him,2.6440796852111816
About,alarmed,194,194_M_his,m,Match,poss,The brochure about Benjamin alarmed,his,5.2622246742248535
About,alarmed,194,194_F_his,f,Mismatch,poss,The brochure about the ex-wife alarmed,his,6.266437530517578
About,had aggravated,195,195_M_him,m,Match,obj,The play about Timothy had aggravated,him,3.8028995990753174
About,had aggravated,195,195_F_him,f,Mismatch,obj,The play about Melanie had aggravated,him,3.4411990642547607
About,had aggravated,195,195_M_his,m,Match,poss,The play about Timothy had aggravated,his,2.0894830226898193
About,had aggravated,195,195_F_his,f,Mismatch,poss,The play about Melanie had aggravated,his,3.2670319080352783
About,aided,196,196_M_him,m,Match,obj,The movie about Liam aided,him,6.359168529510498
About,aided,196,196_F_him,f,Mismatch,obj,The movie about Lisa aided,him,6.799036979675293
About,aided,196,196_M_his,m,Match,poss,The movie about Liam aided,his,5.739086627960205
About,aided,196,196_F_his,f,Mismatch,poss,The movie about Lisa aided,his,7.136589050292969
About,hasn't aggravated,197,197_M_him,m,Match,obj,The newspaper article about Dan hasn't aggravated,him,2.2091691493988037
About,hasn't aggravated,197,197_F_him,f,Mismatch,obj,The newspaper article about Caroline hasn't aggravated,him,3.1856882572174072
About,hasn't aggravated,197,197_M_his,m,Match,poss,The newspaper article about Dan hasn't aggravated,his,3.7791390419006348
About,hasn't aggravated,197,197_F_his,f,Mismatch,poss,The newspaper article about Caroline hasn't aggravated,his,4.909386157989502
About,couldn't astound,198,198_M_him,m,Match,obj,The story about this son couldn't astound,him,4.10748815536499
About,couldn't astound,198,198_F_him,f,Mismatch,obj,The story about the waitress couldn't astound,him,2.8376617431640625
About,couldn't astound,198,198_M_his,m,Match,poss,The story about this son couldn't astound,his,7.2096757888793945
About,couldn't astound,198,198_F_his,f,Mismatch,poss,The story about the waitress couldn't astound,his,8.873747825622559
About,astounds,199,199_M_him,m,Match,obj,The essay about Aaron astounds,him,5.514740467071533
About,astounds,199,199_F_him,f,Mismatch,obj,The essay about that niece astounds,him,6.436641693115234
About,astounds,199,199_M_his,m,Match,poss,The essay about Aaron astounds,his,7.382863521575928
About,astounds,199,199_F_his,f,Mismatch,poss,The essay about that niece astounds,his,11.124752044677734
About,aggravates,200,200_M_him,m,Match,obj,The report about Donald aggravates,him,6.3420844078063965
About,aggravates,200,200_F_him,f,Mismatch,obj,The report about Donna aggravates,him,6.722322940826416
About,aggravates,200,200_M_his,m,Match,poss,The report about Donald aggravates,his,4.232566833496094
About,aggravates,200,200_F_his,f,Mismatch,poss,The report about Donna aggravates,his,5.605934143066406
About,helped,201,201_M_him,m,Match,obj,The documentary about Carlos helped,him,3.3091681003570557
About,helped,201,201_F_him,f,Mismatch,obj,The documentary about that wife helped,him,4.627590656280518
About,helped,201,201_M_his,m,Match,poss,The documentary about Carlos helped,his,6.416916370391846
About,helped,201,201_F_his,f,Mismatch,poss,The documentary about that wife helped,his,8.180278778076172
About,hasn't overwhelmed,202,202_M_him,m,Match,obj,The commentary about that man hasn't overwhelmed,him,5.06394100189209
About,hasn't overwhelmed,202,202_F_him,f,Mismatch,obj,The commentary about the grandmother hasn't overwhelmed,him,4.514848232269287
About,hasn't overwhelmed,202,202_M_his,m,Match,poss,The commentary about that man hasn't overwhelmed,his,6.192926406860352
About,hasn't overwhelmed,202,202_F_his,f,Mismatch,poss,The commentary about the grandmother hasn't overwhelmed,his,6.538867473602295
About,had alarmed,203,203_M_him,m,Match,obj,The show about Raymond had alarmed,him,2.373385190963745
About,had alarmed,203,203_F_him,f,Mismatch,obj,The show about Janice had alarmed,him,2.8611536026000977
About,had alarmed,203,203_M_his,m,Match,poss,The show about Raymond had alarmed,his,5.458937168121338
About,had alarmed,203,203_F_his,f,Mismatch,poss,The show about Janice had alarmed,his,6.4105048179626465
About,hadn't alarmed,204,204_M_him,m,Match,obj,The book about Michael hadn't alarmed,him,1.8966213464736938
About,hadn't alarmed,204,204_F_him,f,Mismatch,obj,The book about Tara hadn't alarmed,him,2.2494940757751465
About,hadn't alarmed,204,204_M_his,m,Match,poss,The book about Michael hadn't alarmed,his,6.9197282791137695
About,hadn't alarmed,204,204_F_his,f,Mismatch,poss,The book about Tara hadn't alarmed,his,7.623230457305908
About,hadn't helped,205,205_M_him,m,Match,obj,The pamphlet about Steven hadn't helped,him,4.347832202911377
About,hadn't helped,205,205_F_him,f,Mismatch,obj,The pamphlet about Natalie hadn't helped,him,4.578073978424072
About,hadn't helped,205,205_M_his,m,Match,poss,The pamphlet about Steven hadn't helped,his,5.199447154998779
About,hadn't helped,205,205_F_his,f,Mismatch,poss,The pamphlet about Natalie hadn't helped,his,5.653904914855957
About,has alarmed,206,206_M_him,m,Match,obj,The brochure about Mark has alarmed,him,4.799393653869629
About,has alarmed,206,206_F_him,f,Mismatch,obj,The brochure about Kimberley has alarmed,him,5.885884761810303
About,has alarmed,206,206_M_his,m,Match,poss,The brochure about Mark has alarmed,his,6.72019100189209
About,has alarmed,206,206_F_his,f,Mismatch,poss,The brochure about Kimberley has alarmed,his,8.300092697143555
About,hasn't disgusted,207,207_M_him,m,Match,obj,The play about Eric hasn't disgusted,him,2.4813449382781982
About,hasn't disgusted,207,207_F_him,f,Mismatch,obj,The play about Veronica hasn't disgusted,him,3.0195178985595703
About,hasn't disgusted,207,207_M_his,m,Match,poss,The play about Eric hasn't disgusted,his,6.978603839874268
About,hasn't disgusted,207,207_F_his,f,Mismatch,poss,The play about Veronica hasn't disgusted,his,8.32745361328125
About,is shocking,208,208_M_him,m,Match,obj,The movie about Douglas is shocking,him,15.493797302246094
About,is shocking,208,208_F_him,f,Mismatch,obj,The movie about Jennifer is shocking,him,15.405329704284668
About,is shocking,208,208_M_his,m,Match,poss,The movie about Douglas is shocking,his,15.349712371826172
About,is shocking,208,208_F_his,f,Mismatch,poss,The movie about Jennifer is shocking,his,15.745827674865723
About,wouldn't disturb,209,209_M_him,m,Match,obj,The newspaper article about Donald wouldn't disturb,him,2.641972780227661
About,wouldn't disturb,209,209_F_him,f,Mismatch,obj,The newspaper article about Sonia wouldn't disturb,him,3.2451560497283936
About,wouldn't disturb,209,209_M_his,m,Match,poss,The newspaper article about Donald wouldn't disturb,his,3.947371482849121
About,wouldn't disturb,209,209_F_his,f,Mismatch,poss,The newspaper article about Sonia wouldn't disturb,his,4.587763786315918
About,harms,210,210_M_him,m,Match,obj,The story about Adam harms,him,4.900708198547363
About,harms,210,210_F_him,f,Mismatch,obj,The story about Nicole harms,him,5.609182357788086
About,harms,210,210_M_his,m,Match,poss,The story about Adam harms,his,5.083508014678955
About,harms,210,210_F_his,f,Mismatch,poss,The story about Nicole harms,his,5.952767848968506
About,embarrassed,211,211_M_him,m,Match,obj,The essay about Joseph embarrassed,him,3.1117467880249023
About,embarrassed,211,211_F_him,f,Mismatch,obj,The essay about Donna embarrassed,him,3.963874578475952
About,embarrassed,211,211_M_his,m,Match,poss,The essay about Joseph embarrassed,his,5.452690601348877
About,embarrassed,211,211_F_his,f,Mismatch,poss,The essay about Donna embarrassed,his,8.003474235534668
About,could impress,212,212_M_him,m,Match,obj,The report about the father could impress,him,3.515256881713867
About,could impress,212,212_F_him,f,Mismatch,obj,The report about Theresa could impress,him,4.128523826599121
About,could impress,212,212_M_his,m,Match,poss,The report about the father could impress,his,4.391164302825928
About,could impress,212,212_F_his,f,Mismatch,poss,The report about Theresa could impress,his,6.424764156341553
About,disturbs,213,213_M_him,m,Match,obj,The documentary about the grandson disturbs,him,2.782034397125244
About,disturbs,213,213_F_him,f,Mismatch,obj,The documentary about Samantha disturbs,him,4.221283912658691
About,disturbs,213,213_M_his,m,Match,poss,The documentary about the grandson disturbs,his,4.344871997833252
About,disturbs,213,213_F_his,f,Mismatch,poss,The documentary about Samantha disturbs,his,6.076070785522461
About,wasn't harming,214,214_M_him,m,Match,obj,The commentary about Bradley wasn't harming,him,3.5306084156036377
About,wasn't harming,214,214_F_him,f,Mismatch,obj,The commentary about Sally wasn't harming,him,4.693013668060303
About,wasn't harming,214,214_M_his,m,Match,poss,The commentary about Bradley wasn't harming,his,3.348707437515259
About,wasn't harming,214,214_F_his,f,Mismatch,poss,The commentary about Sally wasn't harming,his,5.07735538482666
About,shouldn't hurt,215,215_M_him,m,Match,obj,The show about Paul shouldn't hurt,him,5.027026176452637
About,shouldn't hurt,215,215_F_him,f,Mismatch,obj,The show about Nicole shouldn't hurt,him,5.960195064544678
About,shouldn't hurt,215,215_M_his,m,Match,poss,The show about Paul shouldn't hurt,his,3.6580772399902344
About,shouldn't hurt,215,215_F_his,f,Mismatch,poss,The show about Nicole shouldn't hurt,his,3.981574535369873
About,will aid,216,216_M_him,m,Match,obj,The book about Dan will aid,him,5.212388515472412
About,will aid,216,216_F_him,f,Mismatch,obj,The book about Carla will aid,him,6.646743297576904
About,will aid,216,216_M_his,m,Match,poss,The book about Dan will aid,his,5.696316242218018
About,will aid,216,216_F_his,f,Mismatch,poss,The book about Carla will aid,his,7.332830905914307
About,isn't hurting,217,217_M_him,m,Match,obj,The pamphlet about Guy isn't hurting,him,4.413608074188232
About,isn't hurting,217,217_F_him,f,Mismatch,obj,The pamphlet about Donna isn't hurting,him,5.020353317260742
About,isn't hurting,217,217_M_his,m,Match,poss,The pamphlet about Guy isn't hurting,his,4.144717693328857
About,isn't hurting,217,217_F_his,f,Mismatch,poss,The pamphlet about Donna isn't hurting,his,4.696316242218018
About,annoyed,218,218_M_him,m,Match,obj,The brochure about Curtis annoyed,him,2.494657278060913
About,annoyed,218,218_F_him,f,Mismatch,obj,The brochure about Monica annoyed,him,2.536525249481201
About,annoyed,218,218_M_his,m,Match,poss,The brochure about Curtis annoyed,his,7.936163425445557
About,annoyed,218,218_F_his,f,Mismatch,poss,The brochure about Monica annoyed,his,8.786898612976074
About,hasn't alarmed,219,219_M_him,m,Match,obj,The play about Ronald hasn't alarmed,him,3.796877384185791
About,hasn't alarmed,219,219_F_him,f,Mismatch,obj,The play about Bethany hasn't alarmed,him,3.7182250022888184
About,hasn't alarmed,219,219_M_his,m,Match,poss,The play about Ronald hasn't alarmed,his,5.894753456115723
About,hasn't alarmed,219,219_F_his,f,Mismatch,poss,The play about Bethany hasn't alarmed,his,7.02155065536499
About,might stun,220,220_M_him,m,Match,obj,The movie about Kevin might stun,him,5.825601100921631
About,might stun,220,220_F_him,f,Mismatch,obj,The movie about this waitress might stun,him,10.089666366577148
About,might stun,220,220_M_his,m,Match,poss,The movie about Kevin might stun,his,7.082489490509033
About,might stun,220,220_F_his,f,Mismatch,poss,The movie about this waitress might stun,his,12.069696426391602
About,overwhelms,221,221_M_him,m,Match,obj,The newspaper article about Bradley overwhelms,him,4.806456089019775
About,overwhelms,221,221_F_him,f,Mismatch,obj,The newspaper article about Danielle overwhelms,him,5.066735744476318
About,overwhelms,221,221_M_his,m,Match,poss,The newspaper article about Bradley overwhelms,his,5.987321376800537
About,overwhelms,221,221_F_his,f,Mismatch,poss,The newspaper article about Danielle overwhelms,his,7.538890838623047
About,impressed,222,222_M_him,m,Match,obj,The story about the father impressed,him,3.756133794784546
About,impressed,222,222_F_him,f,Mismatch,obj,The story about Sheila impressed,him,3.303584337234497
About,impressed,222,222_M_his,m,Match,poss,The story about the father impressed,his,5.753180980682373
About,impressed,222,222_F_his,f,Mismatch,poss,The story about Sheila impressed,his,7.286941051483154
About,does underwhelm,223,223_M_him,m,Match,obj,The essay about Brian does underwhelm,him,6.784801959991455
About,does underwhelm,223,223_F_him,f,Mismatch,obj,The essay about Melissa does underwhelm,him,8.243489265441895
About,does underwhelm,223,223_M_his,m,Match,poss,The essay about Brian does underwhelm,his,8.67319107055664
About,does underwhelm,223,223_F_his,f,Mismatch,poss,The essay about Melissa does underwhelm,his,10.795838356018066
About,aided,224,224_M_him,m,Match,obj,The report about Roger aided,him,5.3354949951171875
About,aided,224,224_F_him,f,Mismatch,obj,The report about this granddaughter aided,him,7.00631856918335
About,aided,224,224_M_his,m,Match,poss,The report about Roger aided,his,5.521198749542236
About,aided,224,224_F_his,f,Mismatch,poss,The report about this granddaughter aided,his,7.100804328918457
About,hasn't impressed,225,225_M_him,m,Match,obj,The documentary about Peter hasn't impressed,him,5.136147975921631
About,hasn't impressed,225,225_F_him,f,Mismatch,obj,The documentary about Vanessa hasn't impressed,him,5.683961391448975
About,hasn't impressed,225,225_M_his,m,Match,poss,The documentary about Peter hasn't impressed,his,7.419731616973877
About,hasn't impressed,225,225_F_his,f,Mismatch,poss,The documentary about Vanessa hasn't impressed,his,8.49496841430664
About,confuses,226,226_M_him,m,Match,obj,The commentary about Phillip confuses,him,5.834409713745117
About,confuses,226,226_F_him,f,Mismatch,obj,The commentary about this sister confuses,him,8.025715827941895
About,confuses,226,226_M_his,m,Match,poss,The commentary about Phillip confuses,his,6.853425979614258
About,confuses,226,226_F_his,f,Mismatch,poss,The commentary about this sister confuses,his,10.421285629272461
About,might astound,227,227_M_him,m,Match,obj,The show about Roger might astound,him,4.970556735992432
About,might astound,227,227_F_him,f,Mismatch,obj,The show about Sabrina might astound,him,6.616852283477783
About,might astound,227,227_M_his,m,Match,poss,The show about Roger might astound,his,6.520271301269531
About,might astound,227,227_F_his,f,Mismatch,poss,The show about Sabrina might astound,his,9.678163528442383
About,bothers,228,228_M_him,m,Match,obj,The book about Brett bothers,him,3.9510464668273926
About,bothers,228,228_F_him,f,Mismatch,obj,The book about Susan bothers,him,3.986107110977173
About,bothers,228,228_M_his,m,Match,poss,The book about Brett bothers,his,8.794445991516113
About,bothers,228,228_F_his,f,Mismatch,poss,The book about Susan bothers,his,9.130853652954102
About,overwhelms,229,229_M_him,m,Match,obj,The pamphlet about Matt overwhelms,him,3.959672689437866
About,overwhelms,229,229_F_him,f,Mismatch,obj,The pamphlet about Beth overwhelms,him,3.7021408081054688
About,overwhelms,229,229_M_his,m,Match,poss,The pamphlet about Matt overwhelms,his,6.839436054229736
About,overwhelms,229,229_F_his,f,Mismatch,poss,The pamphlet about Beth overwhelms,his,7.507259845733643
About,wasn't disturbing,230,230_M_him,m,Match,obj,The brochure about Jeffrey wasn't disturbing,him,6.054235458374023
About,wasn't disturbing,230,230_F_him,f,Mismatch,obj,The brochure about Marie wasn't disturbing,him,5.962636947631836
About,wasn't disturbing,230,230_M_his,m,Match,poss,The brochure about Jeffrey wasn't disturbing,his,9.226123809814453
About,wasn't disturbing,230,230_F_his,f,Mismatch,poss,The brochure about Marie wasn't disturbing,his,9.119519233703613
About,hasn't shocked,231,231_M_him,m,Match,obj,The play about Carl hasn't shocked,him,3.5819296836853027
About,hasn't shocked,231,231_F_him,f,Mismatch,obj,The play about Suzanne hasn't shocked,him,4.313892841339111
About,hasn't shocked,231,231_M_his,m,Match,poss,The play about Carl hasn't shocked,his,7.15419340133667
