exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-2.7B_surp
TwoEmbedding,shows,fights,270,270_MMM_his,mmm,MatchMatchMatch,poss,That ex-husband shows Adam that Scott fights,his,5.853401184082031
TwoEmbedding,shows,fights,270,270_MMF_his,mmf,MatchMatchMismatch,poss,That ex-husband shows Adam that Sarah fights,his,7.550511360168457
TwoEmbedding,shows,fights,270,270_MFM_his,mfm,MatchMismatchMatch,poss,That ex-husband shows Suzanne that Scott fights,his,5.5813775062561035
TwoEmbedding,shows,fights,270,270_MFF_his,mff,MatchMismatchMismatch,poss,That ex-husband shows Suzanne that Sarah fights,his,7.843213081359863
TwoEmbedding,shows,fights,270,270_FMM_his,fmm,MismatchMatchMatch,poss,Dawn shows Adam that Scott fights,his,5.482555866241455
TwoEmbedding,shows,fights,270,270_FMF_his,fmf,MismatchMatchMismatch,poss,Dawn shows Adam that Sarah fights,his,7.927188873291016
TwoEmbedding,shows,fights,270,270_FFM_his,ffm,MismatchMismatchMatch,poss,Dawn shows Suzanne that Scott fights,his,5.1494221687316895
TwoEmbedding,shows,fights,270,270_FFF_his,fff,MismatchMismatchMismatch,poss,Dawn shows Suzanne that Sarah fights,his,9.163705825805664
TwoEmbedding,alerted,had embarrassed,271,271_MMM_him,mmm,MatchMatchMatch,obj,Russell alerted the ex-boyfriend that Charles had embarrassed,him,1.6421890258789062
TwoEmbedding,alerted,had embarrassed,271,271_MMF_him,mmf,MatchMatchMismatch,obj,Russell alerted the ex-boyfriend that Diane had embarrassed,him,0.9917708039283752
TwoEmbedding,alerted,had embarrassed,271,271_MFM_him,mfm,MatchMismatchMatch,obj,Russell alerted Nancy that Charles had embarrassed,him,3.8015525341033936
TwoEmbedding,alerted,had embarrassed,271,271_MFF_him,mff,MatchMismatchMismatch,obj,Russell alerted Nancy that Diane had embarrassed,him,2.7703757286071777
TwoEmbedding,alerted,had embarrassed,271,271_FMM_him,fmm,MismatchMatchMatch,obj,That girlfriend alerted the ex-boyfriend that Charles had embarrassed,him,3.0166125297546387
TwoEmbedding,alerted,had embarrassed,271,271_FMF_him,fmf,MismatchMatchMismatch,obj,That girlfriend alerted the ex-boyfriend that Diane had embarrassed,him,1.1524813175201416
TwoEmbedding,alerted,had embarrassed,271,271_FFM_him,ffm,MismatchMismatchMatch,obj,That girlfriend alerted Nancy that Charles had embarrassed,him,5.1387434005737305
TwoEmbedding,alerted,had embarrassed,271,271_FFF_him,fff,MismatchMismatchMismatch,obj,That girlfriend alerted Nancy that Diane had embarrassed,him,3.8546009063720703
TwoEmbedding,alerted,had embarrassed,271,271_MMM_his,mmm,MatchMatchMatch,poss,Russell alerted the ex-boyfriend that Charles had embarrassed,his,4.239574909210205
TwoEmbedding,alerted,had embarrassed,271,271_MMF_his,mmf,MatchMatchMismatch,poss,Russell alerted the ex-boyfriend that Diane had embarrassed,his,6.6298346519470215
TwoEmbedding,alerted,had embarrassed,271,271_MFM_his,mfm,MatchMismatchMatch,poss,Russell alerted Nancy that Charles had embarrassed,his,4.280118465423584
TwoEmbedding,alerted,had embarrassed,271,271_MFF_his,mff,MatchMismatchMismatch,poss,Russell alerted Nancy that Diane had embarrassed,his,8.553388595581055
TwoEmbedding,alerted,had embarrassed,271,271_FMM_his,fmm,MismatchMatchMatch,poss,That girlfriend alerted the ex-boyfriend that Charles had embarrassed,his,4.731876373291016
TwoEmbedding,alerted,had embarrassed,271,271_FMF_his,fmf,MismatchMatchMismatch,poss,That girlfriend alerted the ex-boyfriend that Diane had embarrassed,his,6.303544044494629
TwoEmbedding,alerted,had embarrassed,271,271_FFM_his,ffm,MismatchMismatchMatch,poss,That girlfriend alerted Nancy that Charles had embarrassed,his,5.109504222869873
TwoEmbedding,alerted,had embarrassed,271,271_FFF_his,fff,MismatchMismatchMismatch,poss,That girlfriend alerted Nancy that Diane had embarrassed,his,8.631123542785645
TwoEmbedding,advises,can't dislike,272,272_MMM_him,mmm,MatchMatchMatch,obj,Adam advises this grandfather that Curtis can't dislike,him,1.3105711936950684
TwoEmbedding,advises,can't dislike,272,272_MMF_him,mmf,MatchMatchMismatch,obj,Adam advises this grandfather that Dawn can't dislike,him,0.9666550755500793
TwoEmbedding,advises,can't dislike,272,272_MFM_him,mfm,MatchMismatchMatch,obj,Adam advises Debra that Curtis can't dislike,him,2.422715425491333
TwoEmbedding,advises,can't dislike,272,272_MFF_him,mff,MatchMismatchMismatch,obj,Adam advises Debra that Dawn can't dislike,him,1.5630360841751099
TwoEmbedding,advises,can't dislike,272,272_FMM_him,fmm,MismatchMatchMatch,obj,Sabrina advises this grandfather that Curtis can't dislike,him,1.947366714477539
TwoEmbedding,advises,can't dislike,272,272_FMF_him,fmf,MismatchMatchMismatch,obj,Sabrina advises this grandfather that Dawn can't dislike,him,1.2761918306350708
TwoEmbedding,advises,can't dislike,272,272_FFM_him,ffm,MismatchMismatchMatch,obj,Sabrina advises Debra that Curtis can't dislike,him,4.0983195304870605
TwoEmbedding,advises,can't dislike,272,272_FFF_him,fff,MismatchMismatchMismatch,obj,Sabrina advises Debra that Dawn can't dislike,him,3.4112937450408936
TwoEmbedding,advises,can't dislike,272,272_MMM_his,mmm,MatchMatchMatch,poss,Adam advises this grandfather that Curtis can't dislike,his,3.271620512008667
TwoEmbedding,advises,can't dislike,272,272_MMF_his,mmf,MatchMatchMismatch,poss,Adam advises this grandfather that Dawn can't dislike,his,4.250006198883057
TwoEmbedding,advises,can't dislike,272,272_MFM_his,mfm,MatchMismatchMatch,poss,Adam advises Debra that Curtis can't dislike,his,5.389006614685059
TwoEmbedding,advises,can't dislike,272,272_MFF_his,mff,MatchMismatchMismatch,poss,Adam advises Debra that Dawn can't dislike,his,6.605025291442871
TwoEmbedding,advises,can't dislike,272,272_FMM_his,fmm,MismatchMatchMatch,poss,Sabrina advises this grandfather that Curtis can't dislike,his,3.273987293243408
TwoEmbedding,advises,can't dislike,272,272_FMF_his,fmf,MismatchMatchMismatch,poss,Sabrina advises this grandfather that Dawn can't dislike,his,4.219057559967041
TwoEmbedding,advises,can't dislike,272,272_FFM_his,ffm,MismatchMismatchMatch,poss,Sabrina advises Debra that Curtis can't dislike,his,6.006653785705566
TwoEmbedding,advises,can't dislike,272,272_FFF_his,fff,MismatchMismatchMismatch,poss,Sabrina advises Debra that Dawn can't dislike,his,8.740551948547363
TwoEmbedding,showed,boasts about,273,273_MMM_him,mmm,MatchMatchMatch,obj,Phillip showed James that Patrick boasts about,him,6.488882064819336
TwoEmbedding,showed,boasts about,273,273_MMF_him,mmf,MatchMatchMismatch,obj,Phillip showed James that Carrie boasts about,him,5.983342170715332
TwoEmbedding,showed,boasts about,273,273_MFM_him,mfm,MatchMismatchMatch,obj,Phillip showed Stacey that Patrick boasts about,him,7.310577392578125
TwoEmbedding,showed,boasts about,273,273_MFF_him,mff,MatchMismatchMismatch,obj,Phillip showed Stacey that Carrie boasts about,him,6.856558799743652
TwoEmbedding,showed,boasts about,273,273_FMM_him,fmm,MismatchMatchMatch,obj,Beth showed James that Patrick boasts about,him,6.101505279541016
TwoEmbedding,showed,boasts about,273,273_FMF_him,fmf,MismatchMatchMismatch,obj,Beth showed James that Carrie boasts about,him,5.877095699310303
TwoEmbedding,showed,boasts about,273,273_FFM_him,ffm,MismatchMismatchMatch,obj,Beth showed Stacey that Patrick boasts about,him,7.355059623718262
TwoEmbedding,showed,boasts about,273,273_FFF_him,fff,MismatchMismatchMismatch,obj,Beth showed Stacey that Carrie boasts about,him,7.102117538452148
TwoEmbedding,showed,boasts about,273,273_MMM_his,mmm,MatchMatchMatch,poss,Phillip showed James that Patrick boasts about,his,1.7671972513198853
TwoEmbedding,showed,boasts about,273,273_MMF_his,mmf,MatchMatchMismatch,poss,Phillip showed James that Carrie boasts about,his,5.08567476272583
TwoEmbedding,showed,boasts about,273,273_MFM_his,mfm,MatchMismatchMatch,poss,Phillip showed Stacey that Patrick boasts about,his,1.8411872386932373
TwoEmbedding,showed,boasts about,273,273_MFF_his,mff,MatchMismatchMismatch,poss,Phillip showed Stacey that Carrie boasts about,his,6.0123443603515625
TwoEmbedding,showed,boasts about,273,273_FMM_his,fmm,MismatchMatchMatch,poss,Beth showed James that Patrick boasts about,his,1.7680652141571045
TwoEmbedding,showed,boasts about,273,273_FMF_his,fmf,MismatchMatchMismatch,poss,Beth showed James that Carrie boasts about,his,5.448033809661865
TwoEmbedding,showed,boasts about,273,273_FFM_his,ffm,MismatchMismatchMatch,poss,Beth showed Stacey that Patrick boasts about,his,1.9059096574783325
TwoEmbedding,showed,boasts about,273,273_FFF_his,fff,MismatchMismatchMismatch,poss,Beth showed Stacey that Carrie boasts about,his,6.710875988006592
TwoEmbedding,shows,isn't teaching,274,274_MMM_him,mmm,MatchMatchMatch,obj,George shows the grandfather that Mark isn't teaching,him,1.3254870176315308
TwoEmbedding,shows,isn't teaching,274,274_MMF_him,mmf,MatchMatchMismatch,obj,George shows the grandfather that Florence isn't teaching,him,1.383649468421936
TwoEmbedding,shows,isn't teaching,274,274_MFM_him,mfm,MatchMismatchMatch,obj,George shows this woman that Mark isn't teaching,him,4.785650253295898
TwoEmbedding,shows,isn't teaching,274,274_MFF_him,mff,MatchMismatchMismatch,obj,George shows this woman that Florence isn't teaching,him,2.269380569458008
TwoEmbedding,shows,isn't teaching,274,274_FMM_him,fmm,MismatchMatchMatch,obj,Kimberley shows the grandfather that Mark isn't teaching,him,1.4140651226043701
TwoEmbedding,shows,isn't teaching,274,274_FMF_him,fmf,MismatchMatchMismatch,obj,Kimberley shows the grandfather that Florence isn't teaching,him,1.6227097511291504
TwoEmbedding,shows,isn't teaching,274,274_FFM_him,ffm,MismatchMismatchMatch,obj,Kimberley shows this woman that Mark isn't teaching,him,5.838618755340576
TwoEmbedding,shows,isn't teaching,274,274_FFF_him,fff,MismatchMismatchMismatch,obj,Kimberley shows this woman that Florence isn't teaching,him,3.543231964111328
TwoEmbedding,shows,isn't teaching,274,274_MMM_his,mmm,MatchMatchMatch,poss,George shows the grandfather that Mark isn't teaching,his,4.017276763916016
TwoEmbedding,shows,isn't teaching,274,274_MMF_his,mmf,MatchMatchMismatch,poss,George shows the grandfather that Florence isn't teaching,his,5.310316562652588
TwoEmbedding,shows,isn't teaching,274,274_MFM_his,mfm,MatchMismatchMatch,poss,George shows this woman that Mark isn't teaching,his,5.207755088806152
TwoEmbedding,shows,isn't teaching,274,274_MFF_his,mff,MatchMismatchMismatch,poss,George shows this woman that Florence isn't teaching,his,6.51068115234375
TwoEmbedding,shows,isn't teaching,274,274_FMM_his,fmm,MismatchMatchMatch,poss,Kimberley shows the grandfather that Mark isn't teaching,his,3.905334949493408
TwoEmbedding,shows,isn't teaching,274,274_FMF_his,fmf,MismatchMatchMismatch,poss,Kimberley shows the grandfather that Florence isn't teaching,his,5.7623090744018555
TwoEmbedding,shows,isn't teaching,274,274_FFM_his,ffm,MismatchMismatchMatch,poss,Kimberley shows this woman that Mark isn't teaching,his,5.840708255767822
TwoEmbedding,shows,isn't teaching,274,274_FFF_his,fff,MismatchMismatchMismatch,poss,Kimberley shows this woman that Florence isn't teaching,his,7.862301826477051
TwoEmbedding,warns,hasn't fought,275,275_MMM_him,mmm,MatchMatchMatch,obj,John warns this nephew that Gary hasn't fought,him,6.156739234924316
TwoEmbedding,warns,hasn't fought,275,275_MMF_him,mmf,MatchMatchMismatch,obj,John warns this nephew that the grandmother hasn't fought,him,4.577404499053955
TwoEmbedding,warns,hasn't fought,275,275_MFM_him,mfm,MatchMismatchMatch,obj,John warns Kirsten that Gary hasn't fought,him,7.329220771789551
TwoEmbedding,warns,hasn't fought,275,275_MFF_him,mff,MatchMismatchMismatch,obj,John warns Kirsten that the grandmother hasn't fought,him,6.047403812408447
TwoEmbedding,warns,hasn't fought,275,275_FMM_him,fmm,MismatchMatchMatch,obj,Kathleen warns this nephew that Gary hasn't fought,him,7.122375965118408
TwoEmbedding,warns,hasn't fought,275,275_FMF_him,fmf,MismatchMatchMismatch,obj,Kathleen warns this nephew that the grandmother hasn't fought,him,5.38118314743042
TwoEmbedding,warns,hasn't fought,275,275_FFM_him,ffm,MismatchMismatchMatch,obj,Kathleen warns Kirsten that Gary hasn't fought,him,8.259126663208008
TwoEmbedding,warns,hasn't fought,275,275_FFF_him,fff,MismatchMismatchMismatch,obj,Kathleen warns Kirsten that the grandmother hasn't fought,him,7.33682107925415
TwoEmbedding,warns,hasn't fought,275,275_MMM_his,mmm,MatchMatchMatch,poss,John warns this nephew that Gary hasn't fought,his,4.995914936065674
TwoEmbedding,warns,hasn't fought,275,275_MMF_his,mmf,MatchMatchMismatch,poss,John warns this nephew that the grandmother hasn't fought,his,7.216954708099365
TwoEmbedding,warns,hasn't fought,275,275_MFM_his,mfm,MatchMismatchMatch,poss,John warns Kirsten that Gary hasn't fought,his,4.888175964355469
TwoEmbedding,warns,hasn't fought,275,275_MFF_his,mff,MatchMismatchMismatch,poss,John warns Kirsten that the grandmother hasn't fought,his,8.241292953491211
TwoEmbedding,warns,hasn't fought,275,275_FMM_his,fmm,MismatchMatchMatch,poss,Kathleen warns this nephew that Gary hasn't fought,his,5.167011737823486
TwoEmbedding,warns,hasn't fought,275,275_FMF_his,fmf,MismatchMatchMismatch,poss,Kathleen warns this nephew that the grandmother hasn't fought,his,7.890872955322266
TwoEmbedding,warns,hasn't fought,275,275_FFM_his,ffm,MismatchMismatchMatch,poss,Kathleen warns Kirsten that Gary hasn't fought,his,5.3849663734436035
TwoEmbedding,warns,hasn't fought,275,275_FFF_his,fff,MismatchMismatchMismatch,poss,Kathleen warns Kirsten that the grandmother hasn't fought,his,9.677282333374023
TwoEmbedding,warns,can't aggravate,276,276_MMM_him,mmm,MatchMatchMatch,obj,Andrew warns that guy that the grandson can't aggravate,him,3.1032345294952393
TwoEmbedding,warns,can't aggravate,276,276_MMF_him,mmf,MatchMatchMismatch,obj,Andrew warns that guy that Paula can't aggravate,him,1.597639560699463
TwoEmbedding,warns,can't aggravate,276,276_MFM_him,mfm,MatchMismatchMatch,obj,Andrew warns this niece that the grandson can't aggravate,him,4.3880815505981445
TwoEmbedding,warns,can't aggravate,276,276_MFF_him,mff,MatchMismatchMismatch,obj,Andrew warns this niece that Paula can't aggravate,him,2.9439845085144043
TwoEmbedding,warns,can't aggravate,276,276_FMM_him,fmm,MismatchMatchMatch,obj,Cindy warns that guy that the grandson can't aggravate,him,4.116179466247559
TwoEmbedding,warns,can't aggravate,276,276_FMF_him,fmf,MismatchMatchMismatch,obj,Cindy warns that guy that Paula can't aggravate,him,1.9104084968566895
TwoEmbedding,warns,can't aggravate,276,276_FFM_him,ffm,MismatchMismatchMatch,obj,Cindy warns this niece that the grandson can't aggravate,him,5.722021102905273
TwoEmbedding,warns,can't aggravate,276,276_FFF_him,fff,MismatchMismatchMismatch,obj,Cindy warns this niece that Paula can't aggravate,him,4.448904037475586
TwoEmbedding,warns,can't aggravate,276,276_MMM_his,mmm,MatchMatchMatch,poss,Andrew warns that guy that the grandson can't aggravate,his,2.730682134628296
TwoEmbedding,warns,can't aggravate,276,276_MMF_his,mmf,MatchMatchMismatch,poss,Andrew warns that guy that Paula can't aggravate,his,4.3877973556518555
TwoEmbedding,warns,can't aggravate,276,276_MFM_his,mfm,MatchMismatchMatch,poss,Andrew warns this niece that the grandson can't aggravate,his,2.3612444400787354
TwoEmbedding,warns,can't aggravate,276,276_MFF_his,mff,MatchMismatchMismatch,poss,Andrew warns this niece that Paula can't aggravate,his,4.767184734344482
TwoEmbedding,warns,can't aggravate,276,276_FMM_his,fmm,MismatchMatchMatch,poss,Cindy warns that guy that the grandson can't aggravate,his,2.590989828109741
TwoEmbedding,warns,can't aggravate,276,276_FMF_his,fmf,MismatchMatchMismatch,poss,Cindy warns that guy that Paula can't aggravate,his,4.719635963439941
TwoEmbedding,warns,can't aggravate,276,276_FFM_his,ffm,MismatchMismatchMatch,poss,Cindy warns this niece that the grandson can't aggravate,his,2.4087512493133545
TwoEmbedding,warns,can't aggravate,276,276_FFF_his,fff,MismatchMismatchMismatch,poss,Cindy warns this niece that Paula can't aggravate,his,6.322653770446777
TwoEmbedding,warned,wasn't describing,277,277_MMM_him,mmm,MatchMatchMatch,obj,Kenneth warned Randolf that Dan wasn't describing,him,5.103911876678467
TwoEmbedding,warned,wasn't describing,277,277_MMF_him,mmf,MatchMatchMismatch,obj,Kenneth warned Randolf that Suzanne wasn't describing,him,5.28442907333374
TwoEmbedding,warned,wasn't describing,277,277_MFM_him,mfm,MatchMismatchMatch,obj,Kenneth warned Nicole that Dan wasn't describing,him,6.051365852355957
TwoEmbedding,warned,wasn't describing,277,277_MFF_him,mff,MatchMismatchMismatch,obj,Kenneth warned Nicole that Suzanne wasn't describing,him,6.918667793273926
TwoEmbedding,warned,wasn't describing,277,277_FMM_him,fmm,MismatchMatchMatch,obj,Denise warned Randolf that Dan wasn't describing,him,4.759843349456787
TwoEmbedding,warned,wasn't describing,277,277_FMF_him,fmf,MismatchMatchMismatch,obj,Denise warned Randolf that Suzanne wasn't describing,him,4.971879959106445
TwoEmbedding,warned,wasn't describing,277,277_FFM_him,ffm,MismatchMismatchMatch,obj,Denise warned Nicole that Dan wasn't describing,him,6.103429794311523
TwoEmbedding,warned,wasn't describing,277,277_FFF_him,fff,MismatchMismatchMismatch,obj,Denise warned Nicole that Suzanne wasn't describing,him,7.661937713623047
TwoEmbedding,warned,wasn't describing,277,277_MMM_his,mmm,MatchMatchMatch,poss,Kenneth warned Randolf that Dan wasn't describing,his,4.8283562660217285
TwoEmbedding,warned,wasn't describing,277,277_MMF_his,mmf,MatchMatchMismatch,poss,Kenneth warned Randolf that Suzanne wasn't describing,his,5.7071452140808105
TwoEmbedding,warned,wasn't describing,277,277_MFM_his,mfm,MatchMismatchMatch,poss,Kenneth warned Nicole that Dan wasn't describing,his,4.591404438018799
TwoEmbedding,warned,wasn't describing,277,277_MFF_his,mff,MatchMismatchMismatch,poss,Kenneth warned Nicole that Suzanne wasn't describing,his,7.011138916015625
TwoEmbedding,warned,wasn't describing,277,277_FMM_his,fmm,MismatchMatchMatch,poss,Denise warned Randolf that Dan wasn't describing,his,4.516592025756836
TwoEmbedding,warned,wasn't describing,277,277_FMF_his,fmf,MismatchMatchMismatch,poss,Denise warned Randolf that Suzanne wasn't describing,his,5.570342540740967
TwoEmbedding,warned,wasn't describing,277,277_FFM_his,ffm,MismatchMismatchMatch,poss,Denise warned Nicole that Dan wasn't describing,his,4.595431327819824
TwoEmbedding,warned,wasn't describing,277,277_FFF_his,fff,MismatchMismatchMismatch,poss,Denise warned Nicole that Suzanne wasn't describing,his,7.9117512702941895
TwoEmbedding,advised,can't impress,278,278_MMM_him,mmm,MatchMatchMatch,obj,Rodney advised Russell that James can't impress,him,5.091126441955566
TwoEmbedding,advised,can't impress,278,278_MMF_him,mmf,MatchMatchMismatch,obj,Rodney advised Russell that Carrie can't impress,him,2.4173452854156494
TwoEmbedding,advised,can't impress,278,278_MFM_him,mfm,MatchMismatchMatch,obj,Rodney advised Heidi that James can't impress,him,7.308417797088623
TwoEmbedding,advised,can't impress,278,278_MFF_him,mff,MatchMismatchMismatch,obj,Rodney advised Heidi that Carrie can't impress,him,3.1375317573547363
TwoEmbedding,advised,can't impress,278,278_FMM_him,fmm,MismatchMatchMatch,obj,Theresa advised Russell that James can't impress,him,6.378453254699707
TwoEmbedding,advised,can't impress,278,278_FMF_him,fmf,MismatchMatchMismatch,obj,Theresa advised Russell that Carrie can't impress,him,3.1738641262054443
TwoEmbedding,advised,can't impress,278,278_FFM_him,ffm,MismatchMismatchMatch,obj,Theresa advised Heidi that James can't impress,him,8.225157737731934
TwoEmbedding,advised,can't impress,278,278_FFF_him,fff,MismatchMismatchMismatch,obj,Theresa advised Heidi that Carrie can't impress,him,4.55037784576416
TwoEmbedding,advised,can't impress,278,278_MMM_his,mmm,MatchMatchMatch,poss,Rodney advised Russell that James can't impress,his,3.84383225440979
TwoEmbedding,advised,can't impress,278,278_MMF_his,mmf,MatchMatchMismatch,poss,Rodney advised Russell that Carrie can't impress,his,5.813467025756836
TwoEmbedding,advised,can't impress,278,278_MFM_his,mfm,MatchMismatchMatch,poss,Rodney advised Heidi that James can't impress,his,3.571531057357788
TwoEmbedding,advised,can't impress,278,278_MFF_his,mff,MatchMismatchMismatch,poss,Rodney advised Heidi that Carrie can't impress,his,6.498105525970459
TwoEmbedding,advised,can't impress,278,278_FMM_his,fmm,MismatchMatchMatch,poss,Theresa advised Russell that James can't impress,his,4.072038650512695
TwoEmbedding,advised,can't impress,278,278_FMF_his,fmf,MismatchMatchMismatch,poss,Theresa advised Russell that Carrie can't impress,his,6.581384658813477
TwoEmbedding,advised,can't impress,278,278_FFM_his,ffm,MismatchMismatchMatch,poss,Theresa advised Heidi that James can't impress,his,3.9155330657958984
TwoEmbedding,advised,can't impress,278,278_FFF_his,fff,MismatchMismatchMismatch,poss,Theresa advised Heidi that Carrie can't impress,his,7.504071235656738
TwoEmbedding,informed,stunned,279,279_MMM_him,mmm,MatchMatchMatch,obj,Travis informed Steve that Scott stunned,him,1.5473763942718506
TwoEmbedding,informed,stunned,279,279_MMF_him,mmf,MatchMatchMismatch,obj,Travis informed Steve that Angela stunned,him,1.2591537237167358
TwoEmbedding,informed,stunned,279,279_MFM_him,mfm,MatchMismatchMatch,obj,Travis informed Jane that Scott stunned,him,3.6847715377807617
TwoEmbedding,informed,stunned,279,279_MFF_him,mff,MatchMismatchMismatch,obj,Travis informed Jane that Angela stunned,him,1.6451996564865112
TwoEmbedding,informed,stunned,279,279_FMM_him,fmm,MismatchMatchMatch,obj,Wendy informed Steve that Scott stunned,him,1.4681340456008911
TwoEmbedding,informed,stunned,279,279_FMF_him,fmf,MismatchMatchMismatch,obj,Wendy informed Steve that Angela stunned,him,1.1329593658447266
TwoEmbedding,informed,stunned,279,279_FFM_him,ffm,MismatchMismatchMatch,obj,Wendy informed Jane that Scott stunned,him,3.2213973999023438
TwoEmbedding,informed,stunned,279,279_FFF_him,fff,MismatchMismatchMismatch,obj,Wendy informed Jane that Angela stunned,him,1.7644387483596802
TwoEmbedding,informed,stunned,279,279_MMM_his,mmm,MatchMatchMatch,poss,Travis informed Steve that Scott stunned,his,5.44801139831543
TwoEmbedding,informed,stunned,279,279_MMF_his,mmf,MatchMatchMismatch,poss,Travis informed Steve that Angela stunned,his,6.354147911071777
TwoEmbedding,informed,stunned,279,279_MFM_his,mfm,MatchMismatchMatch,poss,Travis informed Jane that Scott stunned,his,4.507313251495361
TwoEmbedding,informed,stunned,279,279_MFF_his,mff,MatchMismatchMismatch,poss,Travis informed Jane that Angela stunned,his,6.701517105102539
TwoEmbedding,informed,stunned,279,279_FMM_his,fmm,MismatchMatchMatch,poss,Wendy informed Steve that Scott stunned,his,5.355101585388184
TwoEmbedding,informed,stunned,279,279_FMF_his,fmf,MismatchMatchMismatch,poss,Wendy informed Steve that Angela stunned,his,6.659768104553223
TwoEmbedding,informed,stunned,279,279_FFM_his,ffm,MismatchMismatchMatch,poss,Wendy informed Jane that Scott stunned,his,4.4316277503967285
TwoEmbedding,informed,stunned,279,279_FFF_his,fff,MismatchMismatchMismatch,poss,Wendy informed Jane that Angela stunned,his,7.015379905700684
TwoEmbedding,showed,disagreed with,280,280_MMM_him,mmm,MatchMatchMatch,obj,Aaron showed Wayne that this grandfather disagreed with,him,2.709449052810669
TwoEmbedding,showed,disagreed with,280,280_MMF_him,mmf,MatchMatchMismatch,obj,Aaron showed Wayne that the grandmother disagreed with,him,3.225782632827759
TwoEmbedding,showed,disagreed with,280,280_MFM_him,mfm,MatchMismatchMatch,obj,Aaron showed Sabrina that this grandfather disagreed with,him,5.596559047698975
TwoEmbedding,showed,disagreed with,280,280_MFF_him,mff,MatchMismatchMismatch,obj,Aaron showed Sabrina that the grandmother disagreed with,him,5.776960372924805
TwoEmbedding,showed,disagreed with,280,280_FMM_him,fmm,MismatchMatchMatch,obj,Laurie showed Wayne that this grandfather disagreed with,him,2.7494215965270996
TwoEmbedding,showed,disagreed with,280,280_FMF_him,fmf,MismatchMatchMismatch,obj,Laurie showed Wayne that the grandmother disagreed with,him,3.1137306690216064
TwoEmbedding,showed,disagreed with,280,280_FFM_him,ffm,MismatchMismatchMatch,obj,Laurie showed Sabrina that this grandfather disagreed with,him,5.875052452087402
TwoEmbedding,showed,disagreed with,280,280_FFF_him,fff,MismatchMismatchMismatch,obj,Laurie showed Sabrina that the grandmother disagreed with,him,6.35245418548584
TwoEmbedding,showed,disagreed with,280,280_MMM_his,mmm,MatchMatchMatch,poss,Aaron showed Wayne that this grandfather disagreed with,his,2.3340353965759277
TwoEmbedding,showed,disagreed with,280,280_MMF_his,mmf,MatchMatchMismatch,poss,Aaron showed Wayne that the grandmother disagreed with,his,2.540792942047119
TwoEmbedding,showed,disagreed with,280,280_MFM_his,mfm,MatchMismatchMatch,poss,Aaron showed Sabrina that this grandfather disagreed with,his,3.532757043838501
TwoEmbedding,showed,disagreed with,280,280_MFF_his,mff,MatchMismatchMismatch,poss,Aaron showed Sabrina that the grandmother disagreed with,his,4.889763832092285
TwoEmbedding,showed,disagreed with,280,280_FMM_his,fmm,MismatchMatchMatch,poss,Laurie showed Wayne that this grandfather disagreed with,his,2.731685161590576
TwoEmbedding,showed,disagreed with,280,280_FMF_his,fmf,MismatchMatchMismatch,poss,Laurie showed Wayne that the grandmother disagreed with,his,2.8536901473999023
TwoEmbedding,showed,disagreed with,280,280_FFM_his,ffm,MismatchMismatchMatch,poss,Laurie showed Sabrina that this grandfather disagreed with,his,3.937734603881836
TwoEmbedding,showed,disagreed with,280,280_FFF_his,fff,MismatchMismatchMismatch,poss,Laurie showed Sabrina that the grandmother disagreed with,his,5.583574295043945
TwoEmbedding,informs,had worked with,281,281_MMM_him,mmm,MatchMatchMatch,obj,Brian informs Eric that George had worked with,him,2.525707244873047
TwoEmbedding,informs,had worked with,281,281_MMF_him,mmf,MatchMatchMismatch,obj,Brian informs Eric that Carrie had worked with,him,2.607454776763916
TwoEmbedding,informs,had worked with,281,281_MFM_him,mfm,MatchMismatchMatch,obj,Brian informs Janet that George had worked with,him,3.130577564239502
TwoEmbedding,informs,had worked with,281,281_MFF_him,mff,MatchMismatchMismatch,obj,Brian informs Janet that Carrie had worked with,him,2.8411128520965576
TwoEmbedding,informs,had worked with,281,281_FMM_him,fmm,MismatchMatchMatch,obj,Carrie informs Eric that George had worked with,him,2.819334030151367
TwoEmbedding,informs,had worked with,281,281_FMF_him,fmf,MismatchMatchMismatch,obj,Carrie informs Eric that Carrie had worked with,him,3.7632036209106445
TwoEmbedding,informs,had worked with,281,281_FFM_him,ffm,MismatchMismatchMatch,obj,Carrie informs Janet that George had worked with,him,4.04555606842041
TwoEmbedding,informs,had worked with,281,281_FFF_him,fff,MismatchMismatchMismatch,obj,Carrie informs Janet that Carrie had worked with,him,5.722633361816406
TwoEmbedding,informs,had worked with,281,281_MMM_his,mmm,MatchMatchMatch,poss,Brian informs Eric that George had worked with,his,4.829647064208984
TwoEmbedding,informs,had worked with,281,281_MMF_his,mmf,MatchMatchMismatch,poss,Brian informs Eric that Carrie had worked with,his,5.3629045486450195
TwoEmbedding,informs,had worked with,281,281_MFM_his,mfm,MatchMismatchMatch,poss,Brian informs Janet that George had worked with,his,4.5931549072265625
TwoEmbedding,informs,had worked with,281,281_MFF_his,mff,MatchMismatchMismatch,poss,Brian informs Janet that Carrie had worked with,his,5.72363805770874
TwoEmbedding,informs,had worked with,281,281_FMM_his,fmm,MismatchMatchMatch,poss,Carrie informs Eric that George had worked with,his,4.7209858894348145
