exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-2.7B_surp
OneEmbedding,isn't liking,hadn't returned to,167,167_MF_his,mf,MatchMismatch,poss,Derek isn't liking that Bethany hadn't returned to,his,5.672181606292725
OneEmbedding,isn't liking,hadn't returned to,167,167_FM_his,fm,MismatchMatch,poss,Katherine isn't liking that Noah hadn't returned to,his,3.082199811935425
OneEmbedding,isn't liking,hadn't returned to,167,167_FF_his,ff,MismatchMismatch,poss,Katherine isn't liking that Bethany hadn't returned to,his,8.62961483001709
OneEmbedding,expected,had struck,168,168_MM_him,mm,MatchMatch,obj,Kevin expected that Douglas had struck,him,3.16548228263855
OneEmbedding,expected,had struck,168,168_MF_him,mf,MatchMismatch,obj,Kevin expected that Jill had struck,him,3.2035114765167236
OneEmbedding,expected,had struck,168,168_FM_him,fm,MismatchMatch,obj,Connie expected that Douglas had struck,him,4.2649383544921875
OneEmbedding,expected,had struck,168,168_FF_him,ff,MismatchMismatch,obj,Connie expected that Jill had struck,him,3.255561351776123
OneEmbedding,expected,had struck,168,168_MM_his,mm,MatchMatch,poss,Kevin expected that Douglas had struck,his,4.782621383666992
OneEmbedding,expected,had struck,168,168_MF_his,mf,MatchMismatch,poss,Kevin expected that Jill had struck,his,7.362006664276123
OneEmbedding,expected,had struck,168,168_FM_his,fm,MismatchMatch,poss,Connie expected that Douglas had struck,his,4.204807281494141
OneEmbedding,expected,had struck,168,168_FF_his,ff,MismatchMismatch,poss,Connie expected that Jill had struck,his,7.0576629638671875
OneEmbedding,had concealed,is researching,169,169_MM_him,mm,MatchMatch,obj,Larry had concealed that Rodney is researching,him,7.5919694900512695
OneEmbedding,had concealed,is researching,169,169_MF_him,mf,MatchMismatch,obj,Larry had concealed that Victoria is researching,him,6.382900714874268
OneEmbedding,had concealed,is researching,169,169_FM_him,fm,MismatchMatch,obj,Barbara had concealed that Rodney is researching,him,7.252123832702637
OneEmbedding,had concealed,is researching,169,169_FF_him,ff,MismatchMismatch,obj,Barbara had concealed that Victoria is researching,him,6.158392429351807
OneEmbedding,had concealed,is researching,169,169_MM_his,mm,MatchMatch,poss,Larry had concealed that Rodney is researching,his,4.757972240447998
OneEmbedding,had concealed,is researching,169,169_MF_his,mf,MatchMismatch,poss,Larry had concealed that Victoria is researching,his,5.519236087799072
OneEmbedding,had concealed,is researching,169,169_FM_his,fm,MismatchMatch,poss,Barbara had concealed that Rodney is researching,his,4.688028812408447
OneEmbedding,had concealed,is researching,169,169_FF_his,ff,MismatchMismatch,poss,Barbara had concealed that Victoria is researching,his,5.926483631134033
OneEmbedding,will love,isn't praising,170,170_MM_him,mm,MatchMatch,obj,Jerry will love that Chad isn't praising,him,1.8172519207000732
OneEmbedding,will love,isn't praising,170,170_MF_him,mf,MatchMismatch,obj,Jerry will love that Tanya isn't praising,him,1.80635404586792
OneEmbedding,will love,isn't praising,170,170_FM_him,fm,MismatchMatch,obj,Jessica will love that Chad isn't praising,him,3.4441919326782227
OneEmbedding,will love,isn't praising,170,170_FF_him,ff,MismatchMismatch,obj,Jessica will love that Tanya isn't praising,him,2.688382863998413
OneEmbedding,will love,isn't praising,170,170_MM_his,mm,MatchMatch,poss,Jerry will love that Chad isn't praising,his,4.429030418395996
OneEmbedding,will love,isn't praising,170,170_MF_his,mf,MatchMismatch,poss,Jerry will love that Tanya isn't praising,his,4.674159526824951
OneEmbedding,will love,isn't praising,170,170_FM_his,fm,MismatchMatch,poss,Jessica will love that Chad isn't praising,his,4.947037220001221
OneEmbedding,will love,isn't praising,170,170_FF_his,ff,MismatchMismatch,poss,Jessica will love that Tanya isn't praising,his,5.8047003746032715
OneEmbedding,concludes,annoys,171,171_MM_him,mm,MatchMatch,obj,Gregory concludes that Raymond annoys,him,2.2975716590881348
OneEmbedding,concludes,annoys,171,171_MF_him,mf,MatchMismatch,obj,Gregory concludes that Tara annoys,him,1.3575454950332642
OneEmbedding,concludes,annoys,171,171_FM_him,fm,MismatchMatch,obj,Sonia concludes that Raymond annoys,him,3.0869343280792236
OneEmbedding,concludes,annoys,171,171_FF_him,ff,MismatchMismatch,obj,Sonia concludes that Tara annoys,him,2.233454465866089
OneEmbedding,concludes,annoys,171,171_MM_his,mm,MatchMatch,poss,Gregory concludes that Raymond annoys,his,4.344459056854248
OneEmbedding,concludes,annoys,171,171_MF_his,mf,MatchMismatch,poss,Gregory concludes that Tara annoys,his,7.095893383026123
OneEmbedding,concludes,annoys,171,171_FM_his,fm,MismatchMatch,poss,Sonia concludes that Raymond annoys,his,4.255382537841797
OneEmbedding,concludes,annoys,171,171_FF_his,ff,MismatchMismatch,poss,Sonia concludes that Tara annoys,his,7.842617034912109
OneEmbedding,had demonstrated,fights,172,172_MM_him,mm,MatchMatch,obj,Jason had demonstrated that Kenneth fights,him,9.475924491882324
OneEmbedding,had demonstrated,fights,172,172_MF_him,mf,MatchMismatch,obj,Jason had demonstrated that April fights,him,7.449413776397705
OneEmbedding,had demonstrated,fights,172,172_FM_him,fm,MismatchMatch,obj,Kimberley had demonstrated that Kenneth fights,him,9.456783294677734
OneEmbedding,had demonstrated,fights,172,172_FF_him,ff,MismatchMismatch,obj,Kimberley had demonstrated that April fights,him,8.61904239654541
OneEmbedding,had demonstrated,fights,172,172_MM_his,mm,MatchMatch,poss,Jason had demonstrated that Kenneth fights,his,5.045007228851318
OneEmbedding,had demonstrated,fights,172,172_MF_his,mf,MatchMismatch,poss,Jason had demonstrated that April fights,his,8.02747631072998
OneEmbedding,had demonstrated,fights,172,172_FM_his,fm,MismatchMatch,poss,Kimberley had demonstrated that Kenneth fights,his,5.139071941375732
OneEmbedding,had demonstrated,fights,172,172_FF_his,ff,MismatchMismatch,poss,Kimberley had demonstrated that April fights,his,8.324200630187988
OneEmbedding,has loved,overwhelmed,173,173_MM_him,mm,MatchMatch,obj,Aaron has loved that Paul overwhelmed,him,1.6052662134170532
OneEmbedding,has loved,overwhelmed,173,173_MF_him,mf,MatchMismatch,obj,Aaron has loved that Janet overwhelmed,him,1.3074804544448853
OneEmbedding,has loved,overwhelmed,173,173_FM_him,fm,MismatchMatch,obj,Susan has loved that Paul overwhelmed,him,3.9271929264068604
OneEmbedding,has loved,overwhelmed,173,173_FF_him,ff,MismatchMismatch,obj,Susan has loved that Janet overwhelmed,him,2.4495158195495605
OneEmbedding,has loved,overwhelmed,173,173_MM_his,mm,MatchMatch,poss,Aaron has loved that Paul overwhelmed,his,3.8277738094329834
OneEmbedding,has loved,overwhelmed,173,173_MF_his,mf,MatchMismatch,poss,Aaron has loved that Janet overwhelmed,his,4.786758899688721
OneEmbedding,has loved,overwhelmed,173,173_FM_his,fm,MismatchMatch,poss,Susan has loved that Paul overwhelmed,his,3.857978105545044
OneEmbedding,has loved,overwhelmed,173,173_FF_his,ff,MismatchMismatch,poss,Susan has loved that Janet overwhelmed,his,6.841697692871094
OneEmbedding,hadn't forgotten,insulted,174,174_MM_him,mm,MatchMatch,obj,Kenneth hadn't forgotten that Bruce insulted,him,1.0939096212387085
OneEmbedding,hadn't forgotten,insulted,174,174_MF_him,mf,MatchMismatch,obj,Kenneth hadn't forgotten that Kimberley insulted,him,1.0196568965911865
OneEmbedding,hadn't forgotten,insulted,174,174_FM_him,fm,MismatchMatch,obj,Holly hadn't forgotten that Bruce insulted,him,3.012209415435791
OneEmbedding,hadn't forgotten,insulted,174,174_FF_him,ff,MismatchMismatch,obj,Holly hadn't forgotten that Kimberley insulted,him,2.545260190963745
OneEmbedding,hadn't forgotten,insulted,174,174_MM_his,mm,MatchMatch,poss,Kenneth hadn't forgotten that Bruce insulted,his,2.727740526199341
OneEmbedding,hadn't forgotten,insulted,174,174_MF_his,mf,MatchMismatch,poss,Kenneth hadn't forgotten that Kimberley insulted,his,2.817220687866211
OneEmbedding,hadn't forgotten,insulted,174,174_FM_his,fm,MismatchMatch,poss,Holly hadn't forgotten that Bruce insulted,his,4.415291786193848
OneEmbedding,hadn't forgotten,insulted,174,174_FF_his,ff,MismatchMismatch,poss,Holly hadn't forgotten that Kimberley insulted,his,4.710058212280273
OneEmbedding,has imagined,is returning to,175,175_MM_him,mm,MatchMatch,obj,Jason has imagined that Jerry is returning to,him,5.925705432891846
OneEmbedding,has imagined,is returning to,175,175_MF_him,mf,MatchMismatch,obj,Jason has imagined that Maria is returning to,him,4.373419761657715
OneEmbedding,has imagined,is returning to,175,175_FM_him,fm,MismatchMatch,obj,Deanna has imagined that Jerry is returning to,him,7.558352470397949
OneEmbedding,has imagined,is returning to,175,175_FF_him,ff,MismatchMismatch,obj,Deanna has imagined that Maria is returning to,him,6.448050498962402
OneEmbedding,has imagined,is returning to,175,175_MM_his,mm,MatchMatch,poss,Jason has imagined that Jerry is returning to,his,3.4554436206817627
OneEmbedding,has imagined,is returning to,175,175_MF_his,mf,MatchMismatch,poss,Jason has imagined that Maria is returning to,his,5.8976240158081055
OneEmbedding,has imagined,is returning to,175,175_FM_his,fm,MismatchMatch,poss,Deanna has imagined that Jerry is returning to,his,3.8727149963378906
OneEmbedding,has imagined,is returning to,175,175_FF_his,ff,MismatchMismatch,poss,Deanna has imagined that Maria is returning to,his,9.169236183166504
OneEmbedding,was noticing,has scanned,176,176_MM_him,mm,MatchMatch,obj,The man was noticing that Todd has scanned,him,5.5186357498168945
OneEmbedding,was noticing,has scanned,176,176_MF_him,mf,MatchMismatch,obj,The man was noticing that Monica has scanned,him,4.465580940246582
OneEmbedding,was noticing,has scanned,176,176_FM_him,fm,MismatchMatch,obj,Theresa was noticing that Todd has scanned,him,9.137042045593262
OneEmbedding,was noticing,has scanned,176,176_FF_him,ff,MismatchMismatch,obj,Theresa was noticing that Monica has scanned,him,8.413211822509766
OneEmbedding,was noticing,has scanned,176,176_MM_his,mm,MatchMatch,poss,The man was noticing that Todd has scanned,his,3.3176767826080322
OneEmbedding,was noticing,has scanned,176,176_MF_his,mf,MatchMismatch,poss,The man was noticing that Monica has scanned,his,3.563603639602661
OneEmbedding,was noticing,has scanned,176,176_FM_his,fm,MismatchMatch,poss,Theresa was noticing that Todd has scanned,his,3.52899169921875
OneEmbedding,was noticing,has scanned,176,176_FF_his,ff,MismatchMismatch,poss,Theresa was noticing that Monica has scanned,his,6.757054328918457
OneEmbedding,argued,scared,177,177_MM_him,mm,MatchMatch,obj,This ex-husband argued that Gary scared,him,1.1689413785934448
OneEmbedding,argued,scared,177,177_MF_him,mf,MatchMismatch,obj,This ex-husband argued that Tamara scared,him,0.6493508219718933
OneEmbedding,argued,scared,177,177_FM_him,fm,MismatchMatch,obj,Laurie argued that Gary scared,him,2.5207459926605225
OneEmbedding,argued,scared,177,177_FF_him,ff,MismatchMismatch,obj,Laurie argued that Tamara scared,him,1.6229575872421265
OneEmbedding,argued,scared,177,177_MM_his,mm,MatchMatch,poss,This ex-husband argued that Gary scared,his,5.1508002281188965
OneEmbedding,argued,scared,177,177_MF_his,mf,MatchMismatch,poss,This ex-husband argued that Tamara scared,his,6.396115303039551
OneEmbedding,argued,scared,177,177_FM_his,fm,MismatchMatch,poss,Laurie argued that Gary scared,his,5.906647682189941
OneEmbedding,argued,scared,177,177_FF_his,ff,MismatchMismatch,poss,Laurie argued that Tamara scared,his,7.859004497528076
OneEmbedding,has discovered,hasn't talked about,178,178_MM_him,mm,MatchMatch,obj,Benjamin has discovered that Noah hasn't talked about,him,6.785681247711182
OneEmbedding,has discovered,hasn't talked about,178,178_MF_him,mf,MatchMismatch,obj,Benjamin has discovered that the woman hasn't talked about,him,4.676078796386719
OneEmbedding,has discovered,hasn't talked about,178,178_FM_him,fm,MismatchMatch,obj,Emily has discovered that Noah hasn't talked about,him,6.8455657958984375
OneEmbedding,has discovered,hasn't talked about,178,178_FF_him,ff,MismatchMismatch,obj,Emily has discovered that the woman hasn't talked about,him,5.490515232086182
OneEmbedding,has discovered,hasn't talked about,178,178_MM_his,mm,MatchMatch,poss,Benjamin has discovered that Noah hasn't talked about,his,2.370518445968628
OneEmbedding,has discovered,hasn't talked about,178,178_MF_his,mf,MatchMismatch,poss,Benjamin has discovered that the woman hasn't talked about,his,5.862837791442871
OneEmbedding,has discovered,hasn't talked about,178,178_FM_his,fm,MismatchMatch,poss,Emily has discovered that Noah hasn't talked about,his,2.1663739681243896
OneEmbedding,has discovered,hasn't talked about,178,178_FF_his,ff,MismatchMismatch,poss,Emily has discovered that the woman hasn't talked about,his,7.405759334564209
OneEmbedding,says,wasn't writing,179,179_MM_him,mm,MatchMatch,obj,Vincent says that Adam wasn't writing,him,10.49831771850586
OneEmbedding,says,wasn't writing,179,179_MF_him,mf,MatchMismatch,obj,Vincent says that Maria wasn't writing,him,7.9039716720581055
OneEmbedding,says,wasn't writing,179,179_FM_him,fm,MismatchMatch,obj,Kirsten says that Adam wasn't writing,him,11.46047306060791
OneEmbedding,says,wasn't writing,179,179_FF_him,ff,MismatchMismatch,obj,Kirsten says that Maria wasn't writing,him,9.388309478759766
OneEmbedding,says,wasn't writing,179,179_MM_his,mm,MatchMatch,poss,Vincent says that Adam wasn't writing,his,4.2766194343566895
OneEmbedding,says,wasn't writing,179,179_MF_his,mf,MatchMismatch,poss,Vincent says that Maria wasn't writing,his,7.313918590545654
OneEmbedding,says,wasn't writing,179,179_FM_his,fm,MismatchMatch,poss,Kirsten says that Adam wasn't writing,his,4.551329612731934
OneEmbedding,says,wasn't writing,179,179_FF_his,ff,MismatchMismatch,poss,Kirsten says that Maria wasn't writing,his,8.025630950927734
OneEmbedding,hopes,might lose,180,180_MM_him,mm,MatchMatch,obj,Kevin hopes that Scott might lose,him,10.902982711791992
OneEmbedding,hopes,might lose,180,180_MF_him,mf,MatchMismatch,obj,Kevin hopes that that ex-girlfriend might lose,him,7.424631118774414
OneEmbedding,hopes,might lose,180,180_FM_him,fm,MismatchMatch,obj,Naomi hopes that Scott might lose,him,11.389989852905273
OneEmbedding,hopes,might lose,180,180_FF_him,ff,MismatchMismatch,obj,Naomi hopes that that ex-girlfriend might lose,him,8.303156852722168
OneEmbedding,hopes,might lose,180,180_MM_his,mm,MatchMatch,poss,Kevin hopes that Scott might lose,his,2.04171085357666
OneEmbedding,hopes,might lose,180,180_MF_his,mf,MatchMismatch,poss,Kevin hopes that that ex-girlfriend might lose,his,7.307956695556641
OneEmbedding,hopes,might lose,180,180_FM_his,fm,MismatchMatch,poss,Naomi hopes that Scott might lose,his,2.0444071292877197
OneEmbedding,hopes,might lose,180,180_FF_his,ff,MismatchMismatch,poss,Naomi hopes that that ex-girlfriend might lose,his,7.770345211029053
OneEmbedding,revealed,wasn't referencing,181,181_MM_him,mm,MatchMatch,obj,Vincent revealed that Brad wasn't referencing,him,5.932878494262695
OneEmbedding,revealed,wasn't referencing,181,181_MF_him,mf,MatchMismatch,obj,Vincent revealed that Ann wasn't referencing,him,5.332235813140869
OneEmbedding,revealed,wasn't referencing,181,181_FM_him,fm,MismatchMatch,obj,Elaine revealed that Brad wasn't referencing,him,6.497399806976318
OneEmbedding,revealed,wasn't referencing,181,181_FF_him,ff,MismatchMismatch,obj,Elaine revealed that Ann wasn't referencing,him,6.035100936889648
OneEmbedding,revealed,wasn't referencing,181,181_MM_his,mm,MatchMatch,poss,Vincent revealed that Brad wasn't referencing,his,4.001502513885498
OneEmbedding,revealed,wasn't referencing,181,181_MF_his,mf,MatchMismatch,poss,Vincent revealed that Ann wasn't referencing,his,5.146154403686523
OneEmbedding,revealed,wasn't referencing,181,181_FM_his,fm,MismatchMatch,poss,Elaine revealed that Brad wasn't referencing,his,3.96321964263916
OneEmbedding,revealed,wasn't referencing,181,181_FF_his,ff,MismatchMismatch,poss,Elaine revealed that Ann wasn't referencing,his,6.291316032409668
OneEmbedding,had expected,meets,182,182_MM_him,mm,MatchMatch,obj,Eric had expected that the boy meets,him,3.9513707160949707
OneEmbedding,had expected,meets,182,182_MF_him,mf,MatchMismatch,obj,Eric had expected that Meredith meets,him,3.298584461212158
OneEmbedding,had expected,meets,182,182_FM_him,fm,MismatchMatch,obj,Florence had expected that the boy meets,him,5.263424873352051
OneEmbedding,had expected,meets,182,182_FF_him,ff,MismatchMismatch,obj,Florence had expected that Meredith meets,him,4.112600326538086
OneEmbedding,had expected,meets,182,182_MM_his,mm,MatchMatch,poss,Eric had expected that the boy meets,his,2.789836883544922
OneEmbedding,had expected,meets,182,182_MF_his,mf,MatchMismatch,poss,Eric had expected that Meredith meets,his,4.027998924255371
OneEmbedding,had expected,meets,182,182_FM_his,fm,MismatchMatch,poss,Florence had expected that the boy meets,his,3.01828932762146
OneEmbedding,had expected,meets,182,182_FF_his,ff,MismatchMismatch,poss,Florence had expected that Meredith meets,his,4.653578281402588
OneEmbedding,isn't demonstrating,is embarrassing,183,183_MM_him,mm,MatchMatch,obj,Chad isn't demonstrating that Frank is embarrassing,him,4.551367282867432
OneEmbedding,isn't demonstrating,is embarrassing,183,183_MF_him,mf,MatchMismatch,obj,Chad isn't demonstrating that Melanie is embarrassing,him,2.7560906410217285
OneEmbedding,isn't demonstrating,is embarrassing,183,183_FM_him,fm,MismatchMatch,obj,Leslie isn't demonstrating that Frank is embarrassing,him,5.727104187011719
OneEmbedding,isn't demonstrating,is embarrassing,183,183_FF_him,ff,MismatchMismatch,obj,Leslie isn't demonstrating that Melanie is embarrassing,him,2.832465171813965
OneEmbedding,isn't demonstrating,is embarrassing,183,183_MM_his,mm,MatchMatch,poss,Chad isn't demonstrating that Frank is embarrassing,his,5.272858619689941
OneEmbedding,isn't demonstrating,is embarrassing,183,183_MF_his,mf,MatchMismatch,poss,Chad isn't demonstrating that Melanie is embarrassing,his,8.001381874084473
OneEmbedding,isn't demonstrating,is embarrassing,183,183_FM_his,fm,MismatchMatch,poss,Leslie isn't demonstrating that Frank is embarrassing,his,5.0649943351745605
OneEmbedding,isn't demonstrating,is embarrassing,183,183_FF_his,ff,MismatchMismatch,poss,Leslie isn't demonstrating that Melanie is embarrassing,his,7.631341934204102
OneEmbedding,hadn't noticed,knows,184,184_MM_him,mm,MatchMatch,obj,Carl hadn't noticed that Carlos knows,him,5.757890224456787
OneEmbedding,hadn't noticed,knows,184,184_MF_him,mf,MatchMismatch,obj,Carl hadn't noticed that Naomi knows,him,5.551241874694824
OneEmbedding,hadn't noticed,knows,184,184_FM_him,fm,MismatchMatch,obj,The girl hadn't noticed that Carlos knows,him,6.68819522857666
OneEmbedding,hadn't noticed,knows,184,184_FF_him,ff,MismatchMismatch,obj,The girl hadn't noticed that Naomi knows,him,6.0871405601501465
OneEmbedding,hadn't noticed,knows,184,184_MM_his,mm,MatchMatch,poss,Carl hadn't noticed that Carlos knows,his,5.038096904754639
OneEmbedding,hadn't noticed,knows,184,184_MF_his,mf,MatchMismatch,poss,Carl hadn't noticed that Naomi knows,his,6.0099053382873535
OneEmbedding,hadn't noticed,knows,184,184_FM_his,fm,MismatchMatch,poss,The girl hadn't noticed that Carlos knows,his,4.840531349182129
OneEmbedding,hadn't noticed,knows,184,184_FF_his,ff,MismatchMismatch,poss,The girl hadn't noticed that Naomi knows,his,6.92509651184082
OneEmbedding,learned,upset,185,185_MM_him,mm,MatchMatch,obj,Frank learned that Noah upset,him,5.825576305389404
OneEmbedding,learned,upset,185,185_MF_him,mf,MatchMismatch,obj,Frank learned that Tara upset,him,3.7782578468322754
OneEmbedding,learned,upset,185,185_FM_him,fm,MismatchMatch,obj,Ellen learned that Noah upset,him,6.547011852264404
OneEmbedding,learned,upset,185,185_FF_him,ff,MismatchMismatch,obj,Ellen learned that Tara upset,him,3.874596357345581
OneEmbedding,learned,upset,185,185_MM_his,mm,MatchMatch,poss,Frank learned that Noah upset,his,2.4249825477600098
OneEmbedding,learned,upset,185,185_MF_his,mf,MatchMismatch,poss,Frank learned that Tara upset,his,4.136844158172607
OneEmbedding,learned,upset,185,185_FM_his,fm,MismatchMatch,poss,Ellen learned that Noah upset,his,2.459636926651001
OneEmbedding,learned,upset,185,185_FF_his,ff,MismatchMismatch,poss,Ellen learned that Tara upset,his,4.576573848724365
OneEmbedding,hadn't written,noticed,186,186_MM_him,mm,MatchMatch,obj,Travis hadn't written that Curtis noticed,him,4.241445541381836
OneEmbedding,hadn't written,noticed,186,186_MF_him,mf,MatchMismatch,obj,Travis hadn't written that Wendy noticed,him,4.266528129577637
OneEmbedding,hadn't written,noticed,186,186_FM_him,fm,MismatchMatch,obj,Carla hadn't written that Curtis noticed,him,5.077475547790527
OneEmbedding,hadn't written,noticed,186,186_FF_him,ff,MismatchMismatch,obj,Carla hadn't written that Wendy noticed,him,4.507781505584717
OneEmbedding,hadn't written,noticed,186,186_MM_his,mm,MatchMatch,poss,Travis hadn't written that Curtis noticed,his,4.88489294052124
OneEmbedding,hadn't written,noticed,186,186_MF_his,mf,MatchMismatch,poss,Travis hadn't written that Wendy noticed,his,4.736310958862305
OneEmbedding,hadn't written,noticed,186,186_FM_his,fm,MismatchMatch,poss,Carla hadn't written that Curtis noticed,his,5.4859938621521
OneEmbedding,hadn't written,noticed,186,186_FF_his,ff,MismatchMismatch,poss,Carla hadn't written that Wendy noticed,his,5.414295196533203
OneEmbedding,prays,alarmed,187,187_MM_him,mm,MatchMatch,obj,Bruce prays that George alarmed,him,3.6796016693115234
OneEmbedding,prays,alarmed,187,187_MF_him,mf,MatchMismatch,obj,Bruce prays that Martha alarmed,him,4.193889141082764
OneEmbedding,prays,alarmed,187,187_FM_him,fm,MismatchMatch,obj,This ex-wife prays that George alarmed,him,4.634521961212158
OneEmbedding,prays,alarmed,187,187_FF_him,ff,MismatchMismatch,obj,This ex-wife prays that Martha alarmed,him,5.188931941986084
OneEmbedding,prays,alarmed,187,187_MM_his,mm,MatchMatch,poss,Bruce prays that George alarmed,his,5.073496341705322
OneEmbedding,prays,alarmed,187,187_MF_his,mf,MatchMismatch,poss,Bruce prays that Martha alarmed,his,6.603697776794434
OneEmbedding,prays,alarmed,187,187_FM_his,fm,MismatchMatch,poss,This ex-wife prays that George alarmed,his,5.235232353210449
OneEmbedding,prays,alarmed,187,187_FF_his,ff,MismatchMismatch,poss,This ex-wife prays that Martha alarmed,his,8.085400581359863
OneEmbedding,would believe,discovered,188,188_MM_him,mm,MatchMatch,obj,Steven would believe that Carl discovered,him,5.532975196838379
OneEmbedding,would believe,discovered,188,188_MF_him,mf,MatchMismatch,obj,Steven would believe that Irene discovered,him,5.593060493469238
OneEmbedding,would believe,discovered,188,188_FM_him,fm,MismatchMatch,obj,Ann would believe that Carl discovered,him,5.549793243408203
OneEmbedding,would believe,discovered,188,188_FF_him,ff,MismatchMismatch,obj,Ann would believe that Irene discovered,him,5.783803939819336
OneEmbedding,would believe,discovered,188,188_MM_his,mm,MatchMatch,poss,Steven would believe that Carl discovered,his,3.974844455718994
OneEmbedding,would believe,discovered,188,188_MF_his,mf,MatchMismatch,poss,Steven would believe that Irene discovered,his,4.141373634338379
OneEmbedding,would believe,discovered,188,188_FM_his,fm,MismatchMatch,poss,Ann would believe that Carl discovered,his,3.9800024032592773
OneEmbedding,would believe,discovered,188,188_FF_his,ff,MismatchMismatch,poss,Ann would believe that Irene discovered,his,4.31677770614624
OneEmbedding,insists,was astounding,189,189_MM_him,mm,MatchMatch,obj,Edward insists that Adam was astounding,him,9.413712501525879
OneEmbedding,insists,was astounding,189,189_MF_him,mf,MatchMismatch,obj,Edward insists that Natalie was astounding,him,9.239570617675781
OneEmbedding,insists,was astounding,189,189_FM_him,fm,MismatchMatch,obj,Tiffany insists that Adam was astounding,him,9.482149124145508
OneEmbedding,insists,was astounding,189,189_FF_him,ff,MismatchMismatch,obj,Tiffany insists that Natalie was astounding,him,9.369852066040039
OneEmbedding,insists,was astounding,189,189_MM_his,mm,MatchMatch,poss,Edward insists that Adam was astounding,his,7.951231002807617
OneEmbedding,insists,was astounding,189,189_MF_his,mf,MatchMismatch,poss,Edward insists that Natalie was astounding,his,10.300797462463379
OneEmbedding,insists,was astounding,189,189_FM_his,fm,MismatchMatch,poss,Tiffany insists that Adam was astounding,his,8.312530517578125
OneEmbedding,insists,was astounding,189,189_FF_his,ff,MismatchMismatch,poss,Tiffany insists that Natalie was astounding,his,11.47327995300293
OneEmbedding,didn't expect,has cared for,190,190_MM_him,mm,MatchMatch,obj,Vincent didn't expect that Joel has cared for,him,3.670011281967163
OneEmbedding,didn't expect,has cared for,190,190_MF_him,mf,MatchMismatch,obj,Vincent didn't expect that Carmen has cared for,him,2.498966693878174
OneEmbedding,didn't expect,has cared for,190,190_FM_him,fm,MismatchMatch,obj,This daughter didn't expect that Joel has cared for,him,7.080350399017334
OneEmbedding,didn't expect,has cared for,190,190_FF_him,ff,MismatchMismatch,obj,This daughter didn't expect that Carmen has cared for,him,4.824954032897949
OneEmbedding,didn't expect,has cared for,190,190_MM_his,mm,MatchMatch,poss,Vincent didn't expect that Joel has cared for,his,3.010089159011841
OneEmbedding,didn't expect,has cared for,190,190_MF_his,mf,MatchMismatch,poss,Vincent didn't expect that Carmen has cared for,his,4.912161350250244
OneEmbedding,didn't expect,has cared for,190,190_FM_his,fm,MismatchMatch,poss,This daughter didn't expect that Joel has cared for,his,4.797938346862793
OneEmbedding,didn't expect,has cared for,190,190_FF_his,ff,MismatchMismatch,poss,This daughter didn't expect that Carmen has cared for,his,6.99080228805542
OneEmbedding,wasn't revealing,met,191,191_MM_him,mm,MatchMatch,obj,Samuel wasn't revealing that Dan met,him,3.3118293285369873
OneEmbedding,wasn't revealing,met,191,191_MF_him,mf,MatchMismatch,obj,Samuel wasn't revealing that Margaret met,him,2.444138765335083
OneEmbedding,wasn't revealing,met,191,191_FM_him,fm,MismatchMatch,obj,The actress wasn't revealing that Dan met,him,7.891866683959961
OneEmbedding,wasn't revealing,met,191,191_FF_him,ff,MismatchMismatch,obj,The actress wasn't revealing that Margaret met,him,3.860438108444214
OneEmbedding,wasn't revealing,met,191,191_MM_his,mm,MatchMatch,poss,Samuel wasn't revealing that Dan met,his,2.8344366550445557
OneEmbedding,wasn't revealing,met,191,191_MF_his,mf,MatchMismatch,poss,Samuel wasn't revealing that Margaret met,his,4.773068904876709
OneEmbedding,wasn't revealing,met,191,191_FM_his,fm,MismatchMatch,poss,The actress wasn't revealing that Dan met,his,3.0070292949676514
OneEmbedding,wasn't revealing,met,191,191_FF_his,ff,MismatchMismatch,poss,The actress wasn't revealing that Margaret met,his,6.752850532531738
OneEmbedding,forgets,is disgusting,192,192_MM_him,mm,MatchMatch,obj,Steven forgets that Lawrence is disgusting,him,12.422525405883789
OneEmbedding,forgets,is disgusting,192,192_MF_him,mf,MatchMismatch,obj,Steven forgets that Ann is disgusting,him,11.064142227172852
OneEmbedding,forgets,is disgusting,192,192_FM_him,fm,MismatchMatch,obj,Lisa forgets that Lawrence is disgusting,him,13.854735374450684
OneEmbedding,forgets,is disgusting,192,192_FF_him,ff,MismatchMismatch,obj,Lisa forgets that Ann is disgusting,him,13.159762382507324
OneEmbedding,forgets,is disgusting,192,192_MM_his,mm,MatchMatch,poss,Steven forgets that Lawrence is disgusting,his,11.640251159667969
OneEmbedding,forgets,is disgusting,192,192_MF_his,mf,MatchMismatch,poss,Steven forgets that Ann is disgusting,his,13.128087997436523
OneEmbedding,forgets,is disgusting,192,192_FM_his,fm,MismatchMatch,poss,Lisa forgets that Lawrence is disgusting,his,12.10355281829834
OneEmbedding,forgets,is disgusting,192,192_FF_his,ff,MismatchMismatch,poss,Lisa forgets that Ann is disgusting,his,15.56482219696045
OneEmbedding,isn't disliking,had chosen,193,193_MM_him,mm,MatchMatch,obj,James isn't disliking that Douglas had chosen,him,3.220701217651367
OneEmbedding,isn't disliking,had chosen,193,193_MF_him,mf,MatchMismatch,obj,James isn't disliking that the daughter had chosen,him,3.4391231536865234
