sent,word,pos,isSplit,isUnk,withPunct,surp,cond,item,region,isMulti,region_words,freq,UID,logfreq,previous_surp,previous2_surp,previous3_surp,previous_logfreq,previous2_logfreq,previous3_logfreq,predRT
"Recently, the police interrogated the girlfriend of the gunman who got herself arrested for shoplifting yesterday.",police,2,0,0,0,14.5683963298798,Cheesecake-a,34.0,2,1,the police,0,Cheesecake-a_34.0,0.0,0.0,,,4.82028156560504,,,28.102436520338134
"Recently, the police interrogated the girlfriend of the gunman who got herself arrested for shoplifting yesterday.",interrogated,3,0,0,0,11.796049118042,Cheesecake-a,34.0,3,0,interrogated,0,Cheesecake-a_34.0,0.0,14.5683963298798,0.0,,0.0,4.82028156560504,,52.43040207266817
"Recently, the police interrogated the girlfriend of the gunman who got herself arrested for shoplifting yesterday.",girlfriend,5,0,0,0,13.1568932533264,Cheesecake-a,34.0,4,1,the girlfriend,0,Cheesecake-a_34.0,0.0,11.796049118042,14.5683963298798,0.0,0.0,0.0,4.82028156560504,78.25362387228019
"Recently, the police interrogated the girlfriend of the gunman who got herself arrested for shoplifting yesterday.",of,6,0,0,0,0.178089752793312,Cheesecake-a,34.0,5,0,of,0,Cheesecake-a_34.0,0.0,13.1568932533264,11.796049118042,14.5683963298798,0.0,0.0,0.0,50.50030394388733
"Recently, the police interrogated the girlfriend of the gunman who got herself arrested for shoplifting yesterday.",gunman,8,0,0,0,10.3518345355988,Cheesecake-a,34.0,6,1,the gunman,0,Cheesecake-a_34.0,0.0,0.178089752793312,13.1568932533264,11.796049118042,0.0,0.0,0.0,46.38210628719633
"Recently, the police interrogated the girlfriend of the gunman who got herself arrested for shoplifting yesterday.",who,9,0,0,0,1.47828137874603,Cheesecake-a,34.0,7,0,who,2066,Cheesecake-a_34.0,7.63385355968177,10.3518345355988,0.178089752793312,13.1568932533264,0.0,0.0,0.0,24.290909439146606
"Recently, the police interrogated the girlfriend of the gunman who got herself arrested for shoplifting yesterday.",got,10,0,0,0,13.1104288101196,Cheesecake-a,34.0,8,0,got,2210,Cheesecake-a_34.0,7.70120018085745,1.47828137874603,10.3518345355988,0.178089752793312,7.63385355968177,0.0,0.0,48.797908723712
"Recently, the police interrogated the girlfriend of the gunman who got herself arrested for shoplifting yesterday.",herself,11,0,0,0,11.1359968185425,Cheesecake-a,34.0,9,0,herself,172,Cheesecake-a_34.0,5.15329159449778,13.1104288101196,1.47828137874603,10.3518345355988,7.70120018085745,7.63385355968177,0.0,51.11427847909925
"Recently, the police interrogated the girlfriend of the gunman who got herself arrested for shoplifting yesterday.",arrested,12,0,0,0,5.20158815383911,Cheesecake-a,34.0,10,0,arrested,42,Cheesecake-a_34.0,3.76120011569356,11.1359968185425,13.1104288101196,1.47828137874603,5.15329159449778,7.70120018085745,7.63385355968177,58.67653811216353
"Recently, the police interrogated the girlfriend of the gunman who got herself arrested for shoplifting yesterday.",for,13,0,0,0,2.51044011116028,Cheesecake-a,34.0,11,0,for,8551,Cheesecake-a_34.0,9.05392045270488,5.20158815383911,11.1359968185425,13.1104288101196,3.76120011569356,5.15329159449778,7.70120018085745,37.4875477445126
"Recently, the police interrogated the girlfriend of the gunman who got herself arrested for shoplifting yesterday.",shoplifting,14,1,0,0,7.59393838047981,Cheesecake-a,34.0,12,0,shoplifting,0,Cheesecake-a_34.0,0.0,2.51044011116028,5.20158815383911,11.1359968185425,9.05392045270488,3.76120011569356,5.15329159449778,30.061618186980482
"Recently, the police interrogated the girlfriend of the gunman who got herself arrested for shoplifting yesterday.",yesterday.,15,1,0,0,7.38302946090698,Cheesecake-a,34.0,13,0,yesterday.,195,Cheesecake-a_34.0,5.27811465923052,7.59393838047981,2.51044011116028,5.20158815383911,0.0,9.05392045270488,3.76120011569356,34.68138773122429
The infants that had been fed in the morning wouldn't stop crying all day.,infants,1,0,0,0,17.9931049346924,fill-120,,1,1,The infants,0,fill-120,0.0,,,,,,,34.70869941902164
The infants that had been fed in the morning wouldn't stop crying all day.,that,2,0,0,0,7.19721221923828,fill-120,,2,0,that,11152,fill-120,9.31946379899454,17.9931049346924,,,0.0,,,50.53537712287906
The infants that had been fed in the morning wouldn't stop crying all day.,had,3,0,0,0,4.83714771270752,fill-120,,3,0,had,0,fill-120,0.0,7.19721221923828,17.9931049346924,,9.31946379899454,0.0,,59.61792699909214
The infants that had been fed in the morning wouldn't stop crying all day.,been,4,0,0,0,3.11724925041199,fill-120,,4,0,been,0,fill-120,0.0,4.83714771270752,7.19721221923828,17.9931049346924,0.0,9.31946379899454,0.0,30.11692388892174
The infants that had been fed in the morning wouldn't stop crying all day.,fed,5,0,0,0,5.33188915252686,fill-120,,5,0,fed,67,fill-120,4.21950770517611,3.11724925041199,4.83714771270752,7.19721221923828,0.0,0.0,9.31946379899454,26.21260336947443
The infants that had been fed in the morning wouldn't stop crying all day.,in,6,0,0,0,6.84064340591431,fill-120,,6,0,in,18787,fill-120,9.84097364714689,5.33188915252686,3.11724925041199,4.83714771270752,4.21950770517611,0.0,0.0,30.228812849521656
The infants that had been fed in the morning wouldn't stop crying all day.,morning,8,0,0,0,6.99465614557266,fill-120,,7,1,the morning,0,fill-120,0.0,6.84064340591431,5.33188915252686,3.11724925041199,9.84097364714689,4.21950770517611,0.0,37.984222844660295
The infants that had been fed in the morning wouldn't stop crying all day.,wouldn't,9,1,0,0,16.4630080163479,fill-120,,8,0,wouldn't,0,fill-120,0.0,6.99465614557266,6.84064340591431,5.33188915252686,0.0,9.84097364714689,4.21950770517611,59.549730975776946
The infants that had been fed in the morning wouldn't stop crying all day.,stop,10,0,0,0,5.10933780670166,fill-120,,9,0,stop,279,fill-120,5.63478960316925,16.4630080163479,6.99465614557266,6.84064340591431,0.0,0.0,9.84097364714689,57.24047912666204
The infants that had been fed in the morning wouldn't stop crying all day.,crying,11,0,0,0,0.349475890398026,fill-120,,10,0,crying,63,fill-120,4.15888308335967,5.10933780670166,16.4630080163479,6.99465614557266,5.63478960316925,0.0,0.0,43.67861597719791
The infants that had been fed in the morning wouldn't stop crying all day.,day.,13,1,0,0,7.25711035728455,fill-120,,11,1,all day.,0,fill-120,0.0,0.349475890398026,5.10933780670166,16.4630080163479,4.15888308335967,5.63478960316925,0.0,24.82733712521196
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",After,0,0,0,0,0.0,CATAMARAN2-FIN-Misma,13.0,1,0,After,1160,CATAMARAN2-FIN-Misma_13.0,7.05703698169789,,,,,,,0.0
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",professor,2,0,0,0,19.71404504776,CATAMARAN2-FIN-Misma,13.0,2,1,a professor,0,CATAMARAN2-FIN-Misma_13.0,0.0,0.0,,,7.05703698169789,,,38.02839289712904
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",had,3,0,0,0,6.96810960769653,CATAMARAN2-FIN-Misma,13.0,3,0,had,0,CATAMARAN2-FIN-Misma_13.0,0.0,19.71404504776,0.0,,0.0,7.05703698169789,,53.59899319553372
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",him,4,0,0,0,8.51656818389893,CATAMARAN2-FIN-Misma,13.0,4,0,him,8469,CATAMARAN2-FIN-Misma_13.0,9.0442857876461,6.96810960769653,19.71404504776,0.0,0.0,0.0,7.05703698169789,69.65630849218365
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",multiple,6,0,0,0,17.2345700263977,CATAMARAN2-FIN-Misma,13.0,5,1,in multiple,0,CATAMARAN2-FIN-Misma_13.0,0.0,8.51656818389893,6.96810960769653,19.71404504776,9.0442857876461,0.0,0.0,64.39059199476242
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.","classes,",7,1,0,0,1.90622735023498,CATAMARAN2-FIN-Misma,13.0,6,0,"classes,",241,CATAMARAN2-FIN-Misma_13.0,5.48893772615669,17.2345700263977,8.51656818389893,6.96810960769653,0.0,9.0442857876461,0.0,55.646736706495275
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",Jessica,8,0,0,0,14.300045967102,CATAMARAN2-FIN-Misma,13.0,7,0,Jessica,0,CATAMARAN2-FIN-Misma_13.0,0.0,1.90622735023498,17.2345700263977,8.51656818389893,5.48893772615669,0.0,9.0442857876461,65.59222243523585
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",finally,9,0,0,0,8.37544059753418,CATAMARAN2-FIN-Misma,13.0,8,0,finally,130,CATAMARAN2-FIN-Misma_13.0,4.87519732320115,14.300045967102,1.90622735023498,17.2345700263977,0.0,5.48893772615669,0.0,49.05974870109546
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",to,11,0,0,0,7.63648700714111,CATAMARAN2-FIN-Misma,13.0,9,1,admitted to,0,CATAMARAN2-FIN-Misma_13.0,0.0,8.37544059753418,14.300045967102,1.90622735023498,4.87519732320115,0.0,5.48893772615669,60.10564694881428
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",Richard,12,0,0,0,10.3367443084717,CATAMARAN2-FIN-Misma,13.0,10,0,Richard,100,CATAMARAN2-FIN-Misma_13.0,4.61512051684126,7.63648700714111,8.37544059753418,14.300045967102,0.0,4.87519732320115,0.0,52.07847618770603
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",that,13,0,0,0,0.545592784881592,CATAMARAN2-FIN-Misma,13.0,11,0,that,11152,CATAMARAN2-FIN-Misma_13.0,9.31946379899454,10.3367443084717,7.63648700714111,8.37544059753418,4.61512051684126,0.0,4.87519732320115,37.22864091253284
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",she,14,0,0,0,0.431003212928772,CATAMARAN2-FIN-Misma,13.0,12,0,she,4888,CATAMARAN2-FIN-Misma_13.0,8.49474306257865,0.545592784881592,10.3367443084717,7.63648700714111,9.31946379899454,4.61512051684126,0.0,22.40953143131737
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",was,15,0,0,0,1.65799534320831,CATAMARAN2-FIN-Misma,13.0,13,0,was,0,CATAMARAN2-FIN-Misma_13.0,0.0,0.431003212928772,0.545592784881592,10.3367443084717,8.49474306257865,9.31946379899454,4.61512051684126,5.156500275850291
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",little,17,0,0,0,10.8597185611725,CATAMARAN2-FIN-Misma,13.0,14,1,a little,104,CATAMARAN2-FIN-Misma_13.0,4.65396035015752,1.65799534320831,0.431003212928772,0.545592784881592,0.0,8.49474306257865,9.31946379899454,25.179119980216047
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",uncomfortable,18,0,0,0,6.82934427261353,CATAMARAN2-FIN-Misma,13.0,15,0,uncomfortable,14,CATAMARAN2-FIN-Misma_13.0,2.70805020110221,10.8597185611725,1.65799534320831,0.431003212928772,4.65396035015752,0.0,8.49474306257865,38.57788259053233
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",about,19,0,0,0,4.48731756210327,CATAMARAN2-FIN-Misma,13.0,16,0,about,447,CATAMARAN2-FIN-Misma_13.0,6.10479323241498,6.82934427261353,10.8597185611725,1.65799534320831,2.70805020110221,4.65396035015752,0.0,44.069652611732515
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",whole,21,0,0,0,4.9099428653717,CATAMARAN2-FIN-Misma,13.0,17,1,the whole,0,CATAMARAN2-FIN-Misma_13.0,0.0,4.48731756210327,6.82934427261353,10.8597185611725,6.10479323241498,2.70805020110221,4.65396035015752,32.13404732108116
"After a professor had him in multiple classes, Jessica finally admitted to Richard that she was a little uncomfortable about the whole deal.",deal.,22,1,0,0,8.67727565765381,CATAMARAN2-FIN-Misma,13.0,18,0,deal.,268,CATAMARAN2-FIN-Misma_13.0,5.59471137960184,4.9099428653717,4.48731756210327,6.82934427261353,0.0,6.10479323241498,2.70805020110221,35.62490713334083
"During class, the students discussed the wife of the dictator who got himself executed for treason last year.",During,0,0,0,0,0.0,Cheesecake-c,32.0,1,0,During,440,Cheesecake-c_32.0,6.08904487544685,,,,,,,0.0
"During class, the students discussed the wife of the dictator who got himself executed for treason last year.","class,",1,1,0,0,15.0381774902344,Cheesecake-c,32.0,2,0,"class,",241,Cheesecake-c_32.0,5.48893772615669,0.0,,,6.08904487544685,,,29.008644378662158
"During class, the students discussed the wife of the dictator who got himself executed for treason last year.",students,3,0,0,0,7.63777494430542,Cheesecake-c,32.0,3,1,the students,0,Cheesecake-c_32.0,0.0,15.0381774902344,0.0,,5.48893772615669,6.08904487544685,,45.366035415172625
"During class, the students discussed the wife of the dictator who got himself executed for treason last year.",discussed,4,0,0,0,6.36330986022949,Cheesecake-c,32.0,4,0,discussed,150,Cheesecake-c_32.0,5.01727983681492,7.63777494430542,15.0381774902344,0.0,0.0,5.48893772615669,6.08904487544685,57.60856371259693
"During class, the students discussed the wife of the dictator who got himself executed for treason last year.",wife,6,0,0,0,19.4715546369553,Cheesecake-c,32.0,5,1,the wife,0,Cheesecake-c_32.0,0.0,6.36330986022949,7.63777494430542,15.0381774902344,5.01727983681492,0.0,5.48893772615669,65.64548546969897
"During class, the students discussed the wife of the dictator who got himself executed for treason last year.",of,7,0,0,0,1.51607573032379,Cheesecake-c,32.0,6,0,of,0,Cheesecake-c_32.0,0.0,19.4715546369553,6.36330986022949,7.63777494430542,0.0,5.01727983681492,0.0,55.18742040252693
"During class, the students discussed the wife of the dictator who got himself executed for treason last year.",dictator,9,0,0,0,12.4660537242889,Cheesecake-c,32.0,7,1,the dictator,0,Cheesecake-c_32.0,0.0,1.51607573032379,19.4715546369553,6.36330986022949,0.0,0.0,5.01727983681492,65.68894207799434
"During class, the students discussed the wife of the dictator who got himself executed for treason last year.",who,10,0,0,0,4.42199039459229,Cheesecake-c,32.0,8,0,who,2066,Cheesecake-c_32.0,7.63385355968177,12.4660537242889,1.51607573032379,19.4715546369553,0.0,0.0,0.0,36.92520085358612
"During class, the students discussed the wife of the dictator who got himself executed for treason last year.",got,11,0,0,0,9.90851306915283,Cheesecake-c,32.0,9,0,got,2210,Cheesecake-c_32.0,7.70120018085745,4.42199039459229,12.4660537242889,1.51607573032379,7.63385355968177,0.0,0.0,52.803902518272324
"During class, the students discussed the wife of the dictator who got himself executed for treason last year.",himself,12,0,0,0,11.2196102142334,Cheesecake-c,32.0,10,0,himself,311,Cheesecake-c_32.0,5.74300318780948,9.90851306915283,4.42199039459229,12.4660537242889,7.70120018085745,7.63385355968177,0.0,50.58181020641327
"During class, the students discussed the wife of the dictator who got himself executed for treason last year.",executed,13,0,0,0,5.77741527557373,Cheesecake-c,32.0,11,0,executed,19,Cheesecake-c_32.0,2.99573227355399,11.2196102142334,9.90851306915283,4.42199039459229,5.74300318780948,7.70120018085745,7.63385355968177,53.61783594989776
"During class, the students discussed the wife of the dictator who got himself executed for treason last year.",for,14,0,0,0,3.89890933036804,Cheesecake-c,32.0,12,0,for,8551,Cheesecake-c_32.0,9.05392045270488,5.77741527557373,11.2196102142334,9.90851306915283,2.99573227355399,5.74300318780948,7.70120018085745,41.50441923880577
"During class, the students discussed the wife of the dictator who got himself executed for treason last year.",treason,15,0,0,0,3.02089476585388,Cheesecake-c,32.0,13,0,treason,0,Cheesecake-c_32.0,0.0,3.89890933036804,5.77741527557373,11.2196102142334,9.05392045270488,2.99573227355399,5.74300318780948,25.208666554927817
"During class, the students discussed the wife of the dictator who got himself executed for treason last year.",year.,17,1,0,0,12.2433661222458,Cheesecake-c,32.0,14,1,last year.,0,Cheesecake-c_32.0,0.0,3.02089476585388,3.89890933036804,5.77741527557373,0.0,9.05392045270488,2.99573227355399,37.49085636198522
The executioners ignored the pleas of the prisoners when they were taken to the town square from the jail.,executioners,1,1,0,0,20.7694082260132,fill-122,,1,1,The executioners,0,fill-122,0.0,,,,,,,40.06418846797946
The executioners ignored the pleas of the prisoners when they were taken to the town square from the jail.,ignored,2,0,0,0,14.0178804397583,fill-122,,2,0,ignored,74,fill-122,4.31748811353631,20.7694082260132,,,0.0,,,69.34777592468265
The executioners ignored the pleas of the prisoners when they were taken to the town square from the jail.,pleas,4,0,0,0,7.8954131603241,fill-122,,3,1,the pleas,0,fill-122,0.0,14.0178804397583,20.7694082260132,,4.31748811353631,0.0,,84.90810272955898
The executioners ignored the pleas of the prisoners when they were taken to the town square from the jail.,of,5,0,0,0,0.754834175109863,fill-122,,4,0,of,0,fill-122,0.0,7.8954131603241,14.0178804397583,20.7694082260132,0.0,4.31748811353631,0.0,45.29443500208855
The executioners ignored the pleas of the prisoners when they were taken to the town square from the jail.,prisoners,7,0,0,0,6.13785898685455,fill-122,,5,1,the prisoners,0,fill-122,0.0,0.754834175109863,7.8954131603241,14.0178804397583,0.0,0.0,4.31748811353631,29.010445257782933
The executioners ignored the pleas of the prisoners when they were taken to the town square from the jail.,when,8,0,0,0,8.34196281433105,fill-122,,6,0,when,2143,fill-122,7.67042852219069,6.13785898685455,0.754834175109863,7.8954131603241,0.0,0.0,0.0,30.089036691784845
The executioners ignored the pleas of the prisoners when they were taken to the town square from the jail.,they,9,0,0,0,0.514232933521271,fill-122,,7,0,they,6081,fill-122,8.71308886823731,8.34196281433105,6.13785898685455,0.754834175109863,7.67042852219069,0.0,0.0,30.137494375526884
The executioners ignored the pleas of the prisoners when they were taken to the town square from the jail.,were,10,0,0,0,1.94817554950714,fill-122,,8,0,were,0,fill-122,0.0,0.514232933521271,8.34196281433105,6.13785898685455,8.71308886823731,7.67042852219069,0.0,21.32260949295758
The executioners ignored the pleas of the prisoners when they were taken to the town square from the jail.,taken,11,0,0,0,3.94016242027283,fill-122,,9,0,taken,1797,fill-122,7.49443021503157,1.94817554950714,0.514232933521271,8.34196281433105,0.0,8.71308886823731,7.67042852219069,12.58718811142445
The executioners ignored the pleas of the prisoners when they were taken to the town square from the jail.,to,12,0,0,0,1.69404149055481,fill-122,,10,0,to,25813,fill-122,10.1586722593951,3.94016242027283,1.94817554950714,0.514232933521271,7.49443021503157,0.0,8.71308886823731,15.15130447340012
The executioners ignored the pleas of the prisoners when they were taken to the town square from the jail.,town,14,0,0,0,9.68904495239258,fill-122,,11,1,the town,0,fill-122,0.0,1.69404149055481,3.94016242027283,1.94817554950714,10.1586722593951,7.49443021503157,0.0,29.94245182156564
The executioners ignored the pleas of the prisoners when they were taken to the town square from the jail.,square,15,0,0,0,1.37565875053406,fill-122,,12,0,square,77,fill-122,4.35670882668959,9.68904495239258,1.69404149055481,3.94016242027283,0.0,10.1586722593951,7.49443021503157,25.74443244910241
The executioners ignored the pleas of the prisoners when they were taken to the town square from the jail.,from,16,0,0,0,9.64091396331787,fill-122,,13,0,from,4134,fill-122,8.32724260745779,1.37565875053406,9.68904495239258,1.69404149055481,4.35670882668959,0.0,10.1586722593951,40.58384891581536
The executioners ignored the pleas of the prisoners when they were taken to the town square from the jail.,the,17,0,0,0,0.701643347740173,fill-122,,14,0,the,61847,fill-122,11.0324350410003,9.64091396331787,1.37565875053406,9.68904495239258,8.32724260745779,4.35670882668959,0.0,23.715816087126733
The executioners ignored the pleas of the prisoners when they were taken to the town square from the jail.,jail.,18,1,0,0,4.95624399185181,fill-122,,15,0,jail.,12,fill-122,2.56494935746154,0.701643347740173,9.64091396331787,1.37565875053406,11.0324350410003,8.32724260745779,4.35670882668959,30.078851806998255
"Michael nervously googled how to recover Word documents, but he knew that the work was probably gone.",Michael,0,0,0,0,0.0,fill-106,,1,0,Michael,95,fill-106,4.56434819146784,,,,,,,0.0
"Michael nervously googled how to recover Word documents, but he knew that the work was probably gone.",nervously,1,0,0,0,20.4286060333252,fill-106,,2,0,nervously,0,fill-106,0.0,0.0,,,4.56434819146784,,,39.40678103828431
"Michael nervously googled how to recover Word documents, but he knew that the work was probably gone.",googled,2,1,0,0,15.622996494174,fill-106,,3,0,googled,0,fill-106,0.0,20.4286060333252,0.0,,0.0,4.56434819146784,,71.74983072714508
"Michael nervously googled how to recover Word documents, but he knew that the work was probably gone.",to,4,0,0,0,7.09800514578819,fill-106,,4,1,how to,0,fill-106,0.0,15.622996494174,20.4286060333252,0.0,0.0,0.0,4.56434819146784,85.96473573084174
"Michael nervously googled how to recover Word documents, but he knew that the work was probably gone.",recover,5,0,0,0,9.66519069671631,fill-106,,5,0,recover,51,fill-106,3.95124371858143,7.09800514578819,15.622996494174,20.4286060333252,0.0,0.0,0.0,64.03632239440083
"Michael nervously googled how to recover Word documents, but he knew that the work was probably gone.",Word,6,0,0,0,14.1697292327881,fill-106,,6,0,Word,438,fill-106,6.08449941307517,9.66519069671631,7.09800514578819,15.622996494174,3.95124371858143,0.0,0.0,61.075451327919986
"Michael nervously googled how to recover Word documents, but he knew that the work was probably gone.",but,8,0,0,0,5.11819660663605,fill-106,,7,1,"documents, but",0,fill-106,0.0,14.1697292327881,9.66519069671631,7.09800514578819,6.08449941307517,3.95124371858143,0.0,57.873817280888595
"Michael nervously googled how to recover Word documents, but he knew that the work was probably gone.",he,9,0,0,0,3.29581832885742,fill-106,,8,0,he,8469,fill-106,9.0442857876461,5.11819660663605,14.1697292327881,9.66519069671631,0.0,6.08449941307517,3.95124371858143,44.83946392500403
"Michael nervously googled how to recover Word documents, but he knew that the work was probably gone.",knew,10,0,0,0,6.5739278793335,fill-106,,9,0,knew,1882,fill-106,7.54062152865715,3.29581832885742,5.11819660663605,14.1697292327881,9.0442857876461,0.0,6.08449941307517,29.528718096256263
"Michael nervously googled how to recover Word documents, but he knew that the work was probably gone.",that,11,0,0,0,2.23978924751282,fill-106,,10,0,that,11152,fill-106,9.31946379899454,6.5739278793335,3.29581832885742,5.11819660663605,7.54062152865715,9.0442857876461,0.0,24.23736483979226
"Michael nervously googled how to recover Word documents, but he knew that the work was probably gone.",work,13,0,0,0,13.7626786231995,fill-106,,11,1,the work,0,fill-106,0.0,2.23978924751282,6.5739278793335,3.29581832885742,9.31946379899454,7.54062152865715,9.0442857876461,44.12703496241578
"Michael nervously googled how to recover Word documents, but he knew that the work was probably gone.",was,14,0,0,0,3.1169068813324,fill-106,,12,0,was,0,fill-106,0.0,13.7626786231995,2.23978924751282,6.5739278793335,0.0,9.31946379899454,7.54062152865715,38.48187243962296
"Michael nervously googled how to recover Word documents, but he knew that the work was probably gone.",probably,15,0,0,0,5.9502592086792,fill-106,,13,0,probably,273,fill-106,5.61312810638807,3.1169068813324,13.7626786231995,2.23978924751282,0.0,0.0,9.31946379899454,45.07729300475128
"Michael nervously googled how to recover Word documents, but he knew that the work was probably gone.",gone.,16,1,0,0,3.73590278625488,fill-106,,14,0,gone.,2078,fill-106,7.63964228785801,5.9502592086792,3.1169068813324,13.7626786231995,5.61312810638807,0.0,0.0,25.498710107803344
"While helping her shred the documents, Alexander tearfully admitted to Abigail that upper-level managers had been embezzling money for years.",While,0,0,0,0,0.0,CATAMARAN2-OBJ-Misma,7.0,1,0,While,566,CATAMARAN2-OBJ-Misma_7.0,6.34035930372775,,,,,,,0.0
"While helping her shred the documents, Alexander tearfully admitted to Abigail that upper-level managers had been embezzling money for years.",helping,1,0,0,0,11.9204378128052,CATAMARAN2-OBJ-Misma,7.0,3,0,helping,416,CATAMARAN2-OBJ-Misma_7.0,6.0330862217988,0.0,,,6.34035930372775,,,22.99452454090123
"While helping her shred the documents, Alexander tearfully admitted to Abigail that upper-level managers had been embezzling money for years.",her,2,0,0,0,5.29489707946777,CATAMARAN2-OBJ-Misma,7.0,4,0,her,4888,CATAMARAN2-OBJ-Misma_7.0,8.49474306257865,11.9204378128052,0.0,,6.0330862217988,6.34035930372775,,34.49578829097752
"While helping her shred the documents, Alexander tearfully admitted to Abigail that upper-level managers had been embezzling money for years.",shred,3,0,0,0,18.7984237670898,CATAMARAN2-OBJ-Misma,7.0,5,0,shred,0,CATAMARAN2-OBJ-Misma_7.0,0.0,5.29489707946777,11.9204378128052,0.0,8.49474306257865,6.0330862217988,6.34035930372775,70.65033166694637
"While helping her shred the documents, Alexander tearfully admitted to Abigail that upper-level managers had been embezzling money for years.","documents,",5,1,0,0,8.84619188308716,CATAMARAN2-OBJ-Misma,7.0,6,1,"the documents,",0,CATAMARAN2-OBJ-Misma_7.0,0.0,18.7984237670898,5.29489707946777,11.9204378128052,0.0,8.49474306257865,6.0330862217988,65.84058957338324
"While helping her shred the documents, Alexander tearfully admitted to Abigail that upper-level managers had been embezzling money for years.",Alexander,6,0,0,0,12.6405048370361,CATAMARAN2-OBJ-Misma,7.0,7,0,Alexander,26,CATAMARAN2-OBJ-Misma_7.0,3.29583686600433,8.84619188308716,18.7984237670898,5.29489707946777,0.0,0.0,8.49474306257865,79.624105755329
"While helping her shred the documents, Alexander tearfully admitted to Abigail that upper-level managers had been embezzling money for years.",tearfully,7,1,0,0,15.2383933216333,CATAMARAN2-OBJ-Misma,7.0,8,0,tearfully,0,CATAMARAN2-OBJ-Misma_7.0,0.0,12.6405048370361,8.84619188308716,18.7984237670898,3.29583686600433,0.0,0.0,72.65902899898575
"While helping her shred the documents, Alexander tearfully admitted to Abigail that upper-level managers had been embezzling money for years.",to,9,0,0,0,6.48813557624817,CATAMARAN2-OBJ-Misma,7.0,9,1,admitted to,0,CATAMARAN2-OBJ-Misma_7.0,0.0,15.2383933216333,12.6405048370361,8.84619188308716,0.0,3.29583686600433,0.0,68.58442030008123
"While helping her shred the documents, Alexander tearfully admitted to Abigail that upper-level managers had been embezzling money for years.",Abigail,10,1,0,0,12.8893343154341,CATAMARAN2-OBJ-Misma,7.0,10,0,Abigail,0,CATAMARAN2-OBJ-Misma_7.0,0.0,6.48813557624817,15.2383933216333,12.6405048370361,0.0,0.0,3.29583686600433,68.25187684012383
"While helping her shred the documents, Alexander tearfully admitted to Abigail that upper-level managers had been embezzling money for years.",that,11,0,0,0,0.391118347644806,CATAMARAN2-OBJ-Misma,7.0,11,0,that,11152,CATAMARAN2-OBJ-Misma_7.0,9.31946379899454,12.8893343154341,6.48813557624817,15.2383933216333,0.0,0.0,0.0,39.856549734117465
"While helping her shred the documents, Alexander tearfully admitted to Abigail that upper-level managers had been embezzling money for years.",upper-level,12,1,0,0,23.4122016429901,CATAMARAN2-OBJ-Misma,7.0,12,0,upper-level,0,CATAMARAN2-OBJ-Misma_7.0,0.0,0.391118347644806,12.8893343154341,6.48813557624817,9.31946379899454,0.0,0.0,71.4797269880399
"While helping her shred the documents, Alexander tearfully admitted to Abigail that upper-level managers had been embezzling money for years.",managers,13,0,0,0,5.3215389251709,CATAMARAN2-OBJ-Misma,7.0,13,0,managers,197,CATAMARAN2-OBJ-Misma_7.0,5.28826703069454,23.4122016429901,0.391118347644806,12.8893343154341,0.0,9.31946379899454,0.0,58.730317661762214
"While helping her shred the documents, Alexander tearfully admitted to Abigail that upper-level managers had been embezzling money for years.",had,14,0,0,0,2.50856184959412,CATAMARAN2-OBJ-Misma,7.0,14,0,had,0,CATAMARAN2-OBJ-Misma_7.0,0.0,5.3215389251709,23.4122016429901,0.391118347644806,5.28826703069454,0.0,9.31946379899454,62.03514985156058
"While helping her shred the documents, Alexander tearfully admitted to Abigail that upper-level managers had been embezzling money for years.",been,15,0,0,0,2.89711380004883,CATAMARAN2-OBJ-Misma,7.0,15,0,been,0,CATAMARAN2-OBJ-Misma_7.0,0.0,2.50856184959412,5.3215389251709,23.4122016429901,0.0,5.28826703069454,0.0,21.2351200797558
